epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,test_loss,test_accuracy
1.0,0.6931471805599377,0.498,0.6605124637723467,0.49,0.6587327577215037,0.5517241379310345
10.0,0.4699010517013607,0.8642857142857143,0.4659267120198843,0.84,0.45249735244898304,0.8758620689655172
20.0,0.3522148724748515,0.926,0.3605640515889517,0.92,0.34136441557083225,0.9379310344827586
30.0,0.28864779303553956,0.9397142857142857,0.3021016708046859,0.95,0.28074456049049007,0.9448275862068966
40.0,0.24925061357285702,0.9468571428571428,0.26504705582886906,0.96,0.2430837851561165,0.9586206896551724
50.0,0.22242346837692903,0.9497142857142857,0.23934580402392774,0.96,0.2174741079687988,0.9517241379310345
60.0,0.20291597637762962,0.9525714285714286,0.22036765996037347,0.96,0.1989134403892172,0.9517241379310345
70.0,0.18803934996935048,0.9545714285714286,0.20570490343268946,0.96,0.18482013880193468,0.9517241379310345
80.0,0.176280788158766,0.956,0.1939845983977092,0.96,0.17373512342489603,0.9517241379310345
90.0,0.16672510563608342,0.9571428571428572,0.18436627661096303,0.96,0.16477357115321717,0.9517241379310345
100.0,0.1587861109040643,0.9585714285714285,0.17630588049250748,0.96,0.15736813987038978,0.9517241379310345
110.0,0.1520706962578641,0.96,0.16943506398574912,0.97,0.151138305160282,0.9517241379310345
120.0,0.14630513344401805,0.9602857142857143,0.1634951112745212,0.97,0.14581922112273338,0.9517241379310345
130.0,0.14129275597523144,0.9605714285714285,0.15829866568312861,0.97,0.14122076665389519,0.9517241379310345
140.0,0.13688847664006515,0.9611428571428572,0.15370649985178259,0.97,0.13720284186155712,0.9517241379310345
150.0,0.13298281159996692,0.9617142857142857,0.14961284462217694,0.97,0.13365986468988444,0.9517241379310345
160.0,0.1294915129232833,0.9617142857142857,0.14593580299367415,0.97,0.13051070512523177,0.9586206896551724
170.0,0.1263486368585564,0.9622857142857143,0.14261089979461491,0.97,0.12769195451533696,0.9586206896551724
180.0,0.12350178690157462,0.9628571428571429,0.1395866285171832,0.97,0.1251533075484479,0.9586206896551724
190.0,0.12090877357698016,0.9628571428571429,0.13682130672362397,0.97,0.12285432097998746,0.9586206896551724
200.0,0.1185352208085033,0.9634285714285714,0.13428081058487407,0.97,0.12076209231585222,0.9586206896551724
210.0,0.11635281919339376,0.964,0.1319369133458653,0.97,0.1188495671047507,0.9586206896551724
220.0,0.1143380303968614,0.9648571428571429,0.12976604701754998,0.97,0.1170942844471021,0.9586206896551724
230.0,0.11247111191002918,0.9651428571428572,0.12774836603393872,0.97,0.11547743355662418,0.9655172413793104
240.0,0.11073537308987529,0.9654285714285714,0.12586702988311807,0.97,0.11398313475061508,0.9655172413793104
250.0,0.10911660068709507,0.9665714285714285,0.12410764689135183,0.97,0.11259788479529899,0.9655172413793104
260.0,0.1076026102863123,0.9665714285714285,0.12245783821589042,0.97,0.11131012425997919,0.9655172413793104
270.0,0.10618289246489598,0.9668571428571429,0.12090689261876926,0.97,0.11010989658068153,0.9655172413793104
280.0,0.10484833102988705,0.968,0.11944549058070772,0.97,0.10898857685417075,0.9655172413793104
290.0,0.10359097669030025,0.968,0.11806548193587287,0.97,0.10793865421567425,0.9655172413793104
300.0,0.10240386378627513,0.9682857142857143,0.1167597052196838,0.97,0.1069535557987866,0.9655172413793104
310.0,0.1012808607674194,0.9685714285714285,0.11552183982067749,0.97,0.10602750325968131,0.9655172413793104
320.0,0.10021654735049115,0.9685714285714285,0.11434628414709945,0.97,0.1051553950209254,0.9655172413793104
330.0,0.09920611293544924,0.9688571428571429,0.11322805458577585,0.97,0.10433270899053822,0.9655172413793104
340.0,0.09824527208645996,0.9694285714285714,0.11216270120101075,0.97,0.10355542170261145,0.9655172413793104
350.0,0.09733019380712885,0.9694285714285714,0.11114623700351675,0.97,0.10281994072024653,0.9655172413793104
360.0,0.0964574420391099,0.9694285714285714,0.11017507829056342,0.97,0.10212304781953171,0.9655172413793104
370.0,0.09562392534858792,0.9694285714285714,0.1092459940734035,0.97,0.10146185099154796,0.9655172413793104
380.0,0.09482685417793703,0.9697142857142858,0.10835606300614374,0.97,0.10083374369873713,0.9655172413793104
390.0,0.09406370436056896,0.9697142857142858,0.10750263654034839,0.97,0.10023637013199284,0.9655172413793104
400.0,0.09333218584788643,0.9697142857142858,0.10668330727293573,0.97,0.09966759545723979,0.9655172413793104
410.0,0.09263021579494028,0.97,0.10589588164703892,0.97,0.0991254802310729,0.9655172413793104
420.0,0.09195589530803547,0.9702857142857143,0.10513835631816554,0.97,0.098608258316166,0.9655172413793104
430.0,0.09130748928252129,0.9708571428571429,0.10440889762002517,0.97,0.09811431774761999,0.9655172413793104
440.0,0.09068340885918787,0.9708571428571429,0.10370582366250854,0.97,0.0976421840979576,0.9655172413793104
450.0,0.09008219610854473,0.9708571428571429,0.10302758867359897,0.97,0.09719050596627926,0.9655172413793104
460.0,0.08950251061776138,0.9708571428571429,0.10237276926142014,0.97,0.09675804228011892,0.9655172413793104
470.0,0.08894311770842919,0.9708571428571429,0.10174005232522404,0.97,0.09634365114984708,0.9655172413793104
480.0,0.08840287805700225,0.9711428571428572,0.10112822438725293,0.97,0.09594628005743877,0.9655172413793104
490.0,0.08788073852567582,0.9711428571428572,0.10053616215295691,0.97,0.09556495719590058,0.9655172413793104
500.0,0.08737572404114528,0.9711428571428572,0.09996282413644444,0.97,0.0951987838041093,0.9655172413793104
510.0,0.08688693038325788,0.9711428571428572,0.09940724321247477,0.97,0.09484692736538856,0.9655172413793104
520.0,0.08641351776606347,0.9711428571428572,0.09886851997666725,0.97,0.09450861555776204,0.9655172413793104
530.0,0.08595470511085926,0.9711428571428572,0.09834581681265847,0.97,0.09418313086019939,0.9655172413793104
540.0,0.08550976492517773,0.9711428571428572,0.09783835257925945,0.97,0.09386980573289759,0.9655172413793104
550.0,0.08507801871373644,0.9711428571428572,0.09734539784274392,0.97,0.09356801830118008,0.9655172413793104
560.0,0.08465883285755992,0.9714285714285714,0.09686627058961102,0.97,0.09327718848234003,0.9655172413793104
570.0,0.08425161490612232,0.9714285714285714,0.09640033236383116,0.97,0.09299677450299743,0.9655172413793104
580.0,0.08385581023469475,0.9717142857142858,0.09594698477996193,0.97,0.09272626976154492,0.9655172413793104
590.0,0.08347089902533264,0.9717142857142858,0.09550566636981182,0.97,0.09246519999621793,0.9655172413793104
600.0,0.08309639353528389,0.972,0.09507584972572518,0.97,0.09221312072442558,0.9655172413793104
610.0,0.08273183562118702,0.9722857142857143,0.0946570389081824,0.97,0.09196961492333658,0.9655172413793104
620.0,0.08237679449134803,0.9722857142857143,0.09424876708939395,0.97,0.0917342909254691,0.9655172413793104
630.0,0.08203086466180344,0.9722857142857143,0.0938505944080001,0.97,0.091506780506259,0.9655172413793104
640.0,0.08169366409477806,0.9722857142857143,0.09346210601296438,0.97,0.09128673714336707,0.9655172413793104
650.0,0.08136483250070435,0.972,0.09308291027731858,0.97,0.0910738344299015,0.9655172413793104
660.0,0.0810440297871707,0.9725714285714285,0.0927126371646629,0.97,0.09086776462582037,0.9655172413793104
670.0,0.08073093464006342,0.9725714285714285,0.09235093673327276,0.97,0.09066823733359994,0.9655172413793104
680.0,0.08042524322386826,0.9722857142857143,0.09199747776436451,0.97,0.09047497828584153,0.9655172413793104
690.0,0.08012666798952456,0.9725714285714285,0.09165194650256638,0.97,0.09028772823386898,0.9655172413793104
700.0,0.07983493657952566,0.9731428571428572,0.09131404549794266,0.97,0.0901062419275865,0.9655172413793104
710.0,0.07954979082107061,0.9731428571428572,0.09098349254006673,0.97,0.08993028717792173,0.9655172413793104
720.0,0.0792709857990561,0.9734285714285714,0.09066001967564861,0.97,0.08975964399411893,0.9655172413793104
730.0,0.07899828900157184,0.9734285714285714,0.09034337230211192,0.97,0.08959410378896294,0.9655172413793104
740.0,0.07873147953131454,0.9734285714285714,0.09003330833029899,0.97,0.08943346864574074,0.9655172413793104
750.0,0.07847034737703565,0.9737142857142858,0.08972959741018122,0.97,0.08927755064138754,0.9655172413793104
760.0,0.07821469273970547,0.9737142857142858,0.08943202021406498,0.97,0.08912617122083036,0.9655172413793104
770.0,0.07796432540863696,0.9737142857142858,0.08914036777233159,0.97,0.08897916061804266,0.9655172413793104
780.0,0.07771906418326179,0.9737142857142858,0.08885444085723608,0.97,0.08883635731976978,0.9655172413793104
790.0,0.07747873633668921,0.9737142857142858,0.08857404941072218,0.97,0.088697607568282,0.9655172413793104
800.0,0.07724317711753352,0.974,0.08829901201259853,0.97,0.08856276489986287,0.9655172413793104
810.0,0.0770122292868471,0.974,0.08802915538576334,0.97,0.0884316897160573,0.9655172413793104
820.0,0.07678574268728305,0.974,0.08776431393547694,0.97,0.08830424888498359,0.9655172413793104
830.0,0.07656357384188162,0.974,0.08750432931995591,0.97,0.08818031537026597,0.9655172413793104
840.0,0.07634558558011399,0.9742857142857143,0.08724905004981105,0.97,0.08805976788536946,0.9655172413793104
850.0,0.07613164668903578,0.9742857142857143,0.08699833111407446,0.97,0.0879424905713192,0.9655172413793104
860.0,0.07592163158758351,0.9745714285714285,0.08675203363076162,0.97,0.0878283726959727,0.9655172413793104
