epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,test_loss,test_accuracy
1.0,0.5394833820589048,0.8582,0.5657559442936902,0.8493333333333334,0.5324018502402705,0.8601321585903083
2.0,0.4566441537918574,0.882,0.4811280348102695,0.8733333333333333,0.4775319240384525,0.880690161527166
3.0,0.37695381836906755,0.8954,0.4107963065667875,0.887,0.41682974480959883,0.8895007342143906
4.0,0.3375013713955691,0.9081,0.38644848328310477,0.892,0.3906762395433927,0.8972099853157122
5.0,0.30537253928739566,0.915,0.36864153261378835,0.8958333333333334,0.37563309815825185,0.9016152716593245
6.0,0.28144350537708135,0.9222,0.3555728984667842,0.8998333333333334,0.36443721841471005,0.9027165932452276
7.0,0.26305530215466144,0.9262,0.3472395388162717,0.9025,0.3605958050284255,0.9038179148311307
8.0,0.2519686327077728,0.9299,0.34720611186018396,0.9041666666666667,0.36191103203431646,0.9045521292217328
9.0,0.2500072992745721,0.93,0.3566249825522272,0.9015,0.36898567576520785,0.9001468428781204
10.0,0.245786777605341,0.9295,0.36139216181145245,0.898,0.3690324759752702,0.8953744493392071
11.0,0.22202864107126885,0.9372,0.3400417060236496,0.902,0.3460019501722624,0.9023494860499266
12.0,0.20653394089331464,0.9426,0.331432770197325,0.9056666666666666,0.3416653161341499,0.9045521292217328
13.0,0.19004905059702548,0.9477,0.3258773230854082,0.9088333333333334,0.34439765557276447,0.9052863436123348
14.0,0.17460326742569587,0.952,0.3187826719152211,0.9116666666666666,0.33974975588801254,0.9085903083700441
15.0,0.16024548234835367,0.9581,0.311461382495564,0.9133333333333333,0.33147391718487496,0.9100587371512482
16.0,0.15000871242465746,0.9615,0.30976725715504133,0.914,0.32871047288059624,0.9096916299559471
17.0,0.1420400080176519,0.9645,0.3097908861602282,0.9121666666666667,0.3298232969009577,0.9096916299559471
18.0,0.1340602832420956,0.9665,0.309291448264072,0.9131666666666667,0.3296851064896814,0.9093245227606461
19.0,0.12580209242326626,0.9693,0.30821483862387283,0.9148333333333334,0.32930629189948823,0.9100587371512482
20.0,0.11853490371893094,0.9726,0.3086409799384558,0.9148333333333334,0.33057911007025004,0.9096916299559471
21.0,0.11191597434656915,0.975,0.30923231214267694,0.9136666666666666,0.33211668357889984,0.9096916299559471
22.0,0.10586267363460468,0.9776,0.3098486819804589,0.9145,0.333830734425656,0.9100587371512482
23.0,0.09994303496383916,0.9795,0.3100997605391592,0.9153333333333333,0.3350010016784504,0.9100587371512482
24.0,0.09444588890760247,0.9806,0.3103245120045122,0.9158333333333334,0.3360352138971282,0.9093245227606461
25.0,0.0893893569561293,0.9819,0.3102118196244163,0.915,0.33648130659152103,0.9085903083700441
26.0,0.08481562033195388,0.9836,0.3105508718371542,0.9151666666666667,0.3369338947906031,0.9096916299559471
27.0,0.0800883499954702,0.9854,0.3102422749929452,0.9151666666666667,0.33693721946244365,0.9111600587371512
28.0,0.07622772123541419,0.9856,0.31012904313996814,0.9155,0.3368865746033223,0.9107929515418502
29.0,0.07350688460223738,0.9869,0.3118578880010595,0.9163333333333333,0.3390530132365225,0.9122613803230544
30.0,0.0721018902695753,0.9859,0.31427675533461624,0.9156666666666666,0.3419764554604142,0.9126284875183553
31.0,0.07189348396944537,0.9855,0.3186078839641586,0.9143333333333333,0.3466687887452475,0.9126284875183553
32.0,0.07089350931026886,0.9852,0.3219990103243561,0.9126666666666666,0.35007028112468686,0.9126284875183553
33.0,0.06714659763377806,0.9864,0.3221519744108089,0.9131666666666667,0.3515785721980685,0.9118942731277533
