epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,test_loss,test_accuracy
1.0,0.2294994592666626,0.9375,0.34962889552116394,0.9024999737739563,0.3648194372653961,0.8983113169670105
2.0,0.048380136489868164,1.0,0.3318381607532501,0.9104999899864197,0.35511547327041626,0.9093245267868042
3.0,0.025577932596206665,1.0,0.3420078456401825,0.9166666865348816,0.36744990944862366,0.9118942618370056
4.0,0.017213797196745872,1.0,0.34354376792907715,0.9183333516120911,0.37026339769363403,0.9159324765205383
5.0,0.006918351165950298,1.0,0.3535102903842926,0.9185000061988831,0.3831734359264374,0.9137297868728638
6.0,0.005532572977244854,1.0,0.3624527156352997,0.921999990940094,0.41251662373542786,0.91629958152771
7.0,0.006222826894372702,1.0,0.3697950839996338,0.92166668176651,0.4371885359287262,0.9151982665061951
8.0,0.0008064782014116645,1.0,0.4070815443992615,0.9183333516120911,0.4768204391002655,0.911527156829834
9.0,0.0006272064638324082,1.0,0.40719181299209595,0.9204999804496765,0.4529714584350586,0.9166666865348816
10.0,0.001676416490226984,1.0,0.418498158454895,0.9240000247955322,0.45911890268325806,0.9181351065635681
11.0,0.0010314667597413063,1.0,0.43795084953308105,0.918833315372467,0.47703826427459717,0.9148311018943787
12.0,0.0004082024097442627,1.0,0.45296749472618103,0.92166668176651,0.4986472427845001,0.9148311018943787
13.0,0.0005318886833265424,1.0,0.4643056094646454,0.921500027179718,0.5139245986938477,0.9155653715133667
14.0,0.0004842937341891229,1.0,0.47964417934417725,0.9240000247955322,0.5311139822006226,0.9159324765205383
15.0,0.00030439221882261336,1.0,0.5424560308456421,0.9211666584014893,0.5666803121566772,0.9148311018943787
16.0,0.0002487504971213639,1.0,0.5070791244506836,0.9233333468437195,0.5810324549674988,0.91629958152771
17.0,0.00044229350169189274,1.0,0.49588948488235474,0.9241666793823242,0.5466532707214355,0.9177680015563965
18.0,0.00034185644472017884,1.0,0.527764081954956,0.9240000247955322,0.5867982506752014,0.9129955768585205
19.0,0.0005242563784122467,1.0,0.5341610908508301,0.9231666922569275,0.5876288414001465,0.9129955768585205
20.0,0.006562050431966782,1.0,0.5324321985244751,0.921999990940094,0.5886337161064148,0.9151982665061951
21.0,0.0005169276264496148,1.0,0.5475590229034424,0.9210000038146973,0.611475944519043,0.91629958152771
22.0,0.0011866799322888255,1.0,0.593426525592804,0.9178333282470703,0.6370975971221924,0.91629958152771
23.0,0.00011050049215555191,1.0,0.5846205353736877,0.9196666479110718,0.6130247712135315,0.9151982665061951
24.0,5.730355405830778e-05,1.0,0.579338014125824,0.921500027179718,0.6105232238769531,0.9166666865348816
25.0,0.00010286322503816336,1.0,0.5918483138084412,0.921999990940094,0.6304634809494019,0.9170337915420532
26.0,0.0001574371854076162,1.0,0.6459823250770569,0.9208333492279053,0.6753235459327698,0.9151982665061951
27.0,0.0006897894782014191,1.0,0.6306119561195374,0.9211666584014893,0.693122923374176,0.9122613668441772
28.0,2.959864286822267e-05,1.0,0.6273546814918518,0.9201666712760925,0.6908817887306213,0.919236421585083
29.0,3.367850513313897e-05,1.0,0.6570515632629395,0.9203333258628845,0.705282986164093,0.9181351065635681
30.0,8.70173389557749e-05,1.0,0.6507282257080078,0.921999990940094,0.7090978622436523,0.9166666865348816
31.0,0.00020724059140775353,1.0,0.671320378780365,0.9210000038146973,0.7131396532058716,0.9185022115707397
32.0,0.0004767173668369651,1.0,0.7112655639648438,0.9211666584014893,0.7205159664154053,0.9159324765205383
33.0,0.0006275667110458016,1.0,0.6996871829032898,0.92166668176651,0.7614503502845764,0.914463996887207
34.0,0.00027346418937668204,1.0,0.7145430445671082,0.9198333621025085,0.7247472405433655,0.9166666865348816
35.0,0.0008606818737462163,1.0,0.7024747729301453,0.9240000247955322,0.7037065625190735,0.9181351065635681
36.0,2.7222393327974714e-05,1.0,0.6883928775787354,0.9226666688919067,0.7105892300605774,0.9196035265922546
37.0,4.227648241794668e-05,1.0,0.68271404504776,0.9231666922569275,0.7076767683029175,0.919236421585083
38.0,2.218516601715237e-05,1.0,0.6768221855163574,0.9228333234786987,0.6974307894706726,0.9181351065635681
39.0,1.6374677215935662e-05,1.0,0.6733736395835876,0.9235000014305115,0.6956419348716736,0.9214390516281128
40.0,3.244738400098868e-05,1.0,0.675688624382019,0.925000011920929,0.6947477459907532,0.9210719466209412
41.0,4.842809175897855e-06,1.0,0.6787877082824707,0.9229999780654907,0.6941284537315369,0.922173261642456
42.0,1.4490275134448893e-05,1.0,0.6795819401741028,0.9238333106040955,0.6942517757415771,0.9214390516281128
43.0,8.15050043456722e-06,1.0,0.681168794631958,0.9238333106040955,0.6972324848175049,0.9210719466209412
44.0,1.0430378097225912e-05,1.0,0.6796784400939941,0.9238333106040955,0.6953524351119995,0.9199706315994263
45.0,4.0306940718437545e-06,1.0,0.6822221279144287,0.9241666793823242,0.6977440714836121,0.9214390516281128
46.0,5.7357137848157436e-05,1.0,0.6828510761260986,0.9238333106040955,0.6998568773269653,0.9207048416137695
47.0,4.447914761840366e-06,1.0,0.6863606572151184,0.9238333106040955,0.6993870139122009,0.9207048416137695
48.0,1.6545965991099365e-05,1.0,0.6953536868095398,0.9241666793823242,0.7095146179199219,0.9240087866783142
49.0,0.0001225413870997727,1.0,0.7006072402000427,0.9244999885559082,0.7204980850219727,0.9225403666496277
50.0,3.851893779938109e-06,1.0,0.707018256187439,0.9235000014305115,0.7232025265693665,0.9236416816711426
