epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,test_loss,test_accuracy
10.0,6.992706775665283,0.5400000214576721,6.1228179931640625,0.5899999737739563,7.4059529304504395,0.5517241358757019
20.0,5.50590705871582,0.5659999847412109,4.375980854034424,0.6100000143051147,5.753885746002197,0.565517246723175
30.0,4.081806659698486,0.5979999899864197,3.439298391342163,0.6600000262260437,4.653085231781006,0.5586206912994385
40.0,3.496532678604126,0.5879999995231628,2.7880170345306396,0.6499999761581421,3.8708012104034424,0.5862069129943848
50.0,2.8445162773132324,0.6579999923706055,2.3163111209869385,0.6399999856948853,3.2631824016571045,0.6000000238418579
60.0,2.5082690715789795,0.6200000047683716,1.974871039390564,0.6100000143051147,2.8195793628692627,0.6206896305084229
70.0,1.9850480556488037,0.6359999775886536,1.6933444738388062,0.5899999737739563,2.44657301902771,0.6275861859321594
80.0,1.6807622909545898,0.6439999938011169,1.488848090171814,0.5899999737739563,2.1665425300598145,0.634482741355896
90.0,1.581485390663147,0.6620000004768372,1.31963312625885,0.6000000238418579,1.9310827255249023,0.6689655184745789
100.0,1.5953526496887207,0.6579999923706055,1.189794659614563,0.6100000143051147,1.7456574440002441,0.6758620738983154
110.0,1.2235584259033203,0.6740000247955322,1.0833624601364136,0.6000000238418579,1.589721918106079,0.6758620738983154
120.0,1.4434068202972412,0.6499999761581421,0.9908836483955383,0.6000000238418579,1.4538160562515259,0.6896551847457886
130.0,1.1832573413848877,0.6899999976158142,0.9205958843231201,0.6200000047683716,1.34196937084198,0.6758620738983154
140.0,1.0233970880508423,0.7039999961853027,0.8612460494041443,0.6100000143051147,1.2471171617507935,0.6896551847457886
150.0,0.9509128928184509,0.7080000042915344,0.8099879622459412,0.6200000047683716,1.160709023475647,0.6896551847457886
160.0,0.8416122198104858,0.6919999718666077,0.7712740302085876,0.6299999952316284,1.0880088806152344,0.682758629322052
170.0,0.8768870830535889,0.7059999704360962,0.7275895476341248,0.6499999761581421,1.0246891975402832,0.6758620738983154
180.0,0.7589631080627441,0.7260000109672546,0.6927915215492249,0.6800000071525574,0.9636985063552856,0.6965517401695251
190.0,0.8773511648178101,0.7300000190734863,0.6595582365989685,0.6700000166893005,0.9152539372444153,0.682758629322052
200.0,0.638211190700531,0.7540000081062317,0.6356059908866882,0.6800000071525574,0.8650377988815308,0.6896551847457886
210.0,0.627424418926239,0.7680000066757202,0.6079539656639099,0.6800000071525574,0.8238917589187622,0.6896551847457886
220.0,0.6096900105476379,0.7720000147819519,0.5882880687713623,0.699999988079071,0.7795459628105164,0.7103448510169983
230.0,0.6829723119735718,0.7720000147819519,0.5673061609268188,0.7099999785423279,0.7434101104736328,0.7172414064407349
240.0,0.5237394571304321,0.7599999904632568,0.5473039150238037,0.7099999785423279,0.7215001583099365,0.7310344576835632
250.0,0.4909466505050659,0.7739999890327454,0.528227686882019,0.7200000286102295,0.6775760650634766,0.7379310131072998
260.0,0.4715406596660614,0.7400000095367432,0.5106757283210754,0.7400000095367432,0.6588284969329834,0.7448275685310364
270.0,0.4773716628551483,0.765999972820282,0.49243104457855225,0.75,0.6304702162742615,0.751724123954773
280.0,0.44423824548721313,0.777999997138977,0.48030951619148254,0.7599999904632568,0.6083057522773743,0.751724123954773
290.0,0.4833383858203888,0.7519999742507935,0.4696919322013855,0.7400000095367432,0.572189450263977,0.7724137902259827
300.0,0.4017831087112427,0.7879999876022339,0.44782012701034546,0.7599999904632568,0.5613829493522644,0.7862069010734558
