epoch,train_loss
1,34002.348
2,33592.42
3,33185.426
4,32781.297
5,32380.365
6,31982.938
7,31589.223
8,31199.285
9,30813.164
10,30430.922
11,30052.547
12,29678.137
13,29307.61
14,28941.098
15,28578.56
16,28220.082
17,27865.867
18,27515.877
19,27170.04
20,26828.334
21,26490.844
22,26157.54
23,25828.234
24,25503.27
25,25182.322
26,24865.322
27,24552.312
28,24243.46
29,23938.617
30,23637.773
31,23341.004
32,23048.287
33,22759.537
34,22474.877
35,22194.3
36,21917.754
37,21645.28
38,21376.875
39,21112.355
40,20851.64
41,20594.77
42,20341.805
43,20092.777
44,19847.41
45,19605.771
46,19368.018
47,19134.078
48,18903.832
49,18677.064
50,18453.855
51,18234.234
52,18017.898
53,17804.984
54,17595.227
55,17388.79
56,17185.553
57,16985.312
58,16788.418
59,16594.602
60,16403.982
61,16216.481
62,16031.857
63,15850.168
64,15671.494
65,15495.625
66,15322.465
67,15152.137
68,14984.316
69,14818.85
70,14655.887
71,14495.2295
72,14336.966
73,14180.783
74,14026.987
75,13875.695
76,13726.605
77,13579.52
78,13434.398
79,13291.16
80,13150.043
81,13011.043
82,12873.883
83,12738.463
84,12604.791
85,12473.025
86,12342.916
87,12214.11
88,12086.844
89,11961.047
90,11836.739
91,11713.955
92,11592.412
93,11472.131
94,11353.261
95,11235.729
96,11119.454
97,11004.445
98,10890.621
99,10778.232
100,10667.044
101,10556.963
102,10448.069
103,10340.408
104,10233.859
105,10128.584
106,10024.536
107,9921.848
108,9820.309
109,9719.848
110,9620.377
111,9522.014
112,9424.771
113,9328.846
114,9233.959
115,9140.093
116,9047.145
117,8955.013
118,8863.674
119,8773.314
120,8683.945
121,8595.615
122,8508.3955
123,8422.066
124,8336.609
125,8252.254
126,8169.078
127,8087.0166
128,8005.9336
129,7925.9307
130,7847.1406
131,7769.3496
132,7692.7983
133,7617.1836
134,7542.7603
135,7469.1865
136,7396.535
137,7324.813
138,7254.1113
139,7184.365
140,7115.757
141,7048.1953
