epoch,train_loss
1,28154.545
2,27814.729
3,27478.219
4,27144.734
5,26814.455
6,26487.246
7,26163.074
8,25842.152
9,25524.408
10,25209.998
11,24898.59
12,24590.422
13,24285.312
14,23983.43
15,23684.754
16,23389.438
17,23097.371
18,22808.363
19,22522.05
20,22238.479
21,21957.904
22,21680.553
23,21406.354
24,21135.262
25,20867.125
26,20602.05
27,20340.145
28,20081.492
29,19826.07
30,19573.45
31,19323.771
32,19076.848
33,18832.9
34,18592.082
35,18354.465
36,18119.977
37,17888.445
38,17659.816
39,17434.48
40,17211.988
41,16992.72
42,16777.07
43,16564.742
44,16355.494
45,16149.529
46,15946.91
47,15747.638
48,15551.58
49,15358.604
50,15168.31
51,14980.84
52,14796.627
53,14615.349
54,14436.762
55,14260.809
56,14087.32
57,13916.205
58,13747.721
59,13581.896
60,13418.36
61,13256.918
62,13097.588
63,12940.445
64,12785.564
65,12632.91
66,12482.055
67,12332.988
68,12186.022
69,12040.926
70,11897.844
71,11756.799
72,11617.544
73,11479.597
74,11343.385
75,11209.012
76,11076.396
77,10945.421
78,10816.135
79,10688.648
80,10562.8125
81,10438.557
82,10315.734
83,10194.689
84,10075.391
85,9957.742
86,9841.83
87,9727.64
88,9614.855
89,9503.593
90,9393.839
91,9285.674
92,9179.041
93,9073.922
94,8970.348
95,8867.907
96,8766.791
97,8666.8
98,8567.824
99,8470.088
100,8373.424
101,8278.073
102,8183.877
103,8090.9375
104,7999.241
105,7908.772
106,7819.7334
107,7732.0874
108,7645.796
109,7560.7646
110,7477.083
111,7394.616
112,7313.591
113,7233.751
114,7155.173
115,7078.117
116,7002.41
117,6927.9297
118,6854.5474
119,6782.365
120,6711.396
121,6641.7188
122,6573.15
123,6505.6465
124,6439.1807
125,6373.6904
126,6309.3623
127,6246.2905
128,6184.3203
129,6123.4775
130,6063.6426
131,6004.75
132,5946.907
133,5890.1113
134,5834.3438
135,5779.486
136,5725.582
137,5672.6006
138,5620.469
139,5569.1265
140,5518.468
141,5468.577
142,5419.411
143,5371.0923
144,5323.6465
145,5277.0195
146,5231.2686
147,5186.217
148,5141.8936
149,5098.2715
150,5055.28
151,5012.973
152,4971.244
153,4930.1313
154,4889.589
155,4849.6064
156,4810.332
157,4771.7485
158,4733.8066
159,4696.4272
160,4659.673
161,4623.547
162,4588.0547
163,4553.2026
164,4519.0107
165,4485.361
166,4452.378
167,4420.03
168,4388.256
169,4357.117
170,4326.5166
171,4296.427
172,4266.828
173,4237.6895
174,4209.0635
175,4180.98
176,4153.373
177,4126.2217
178,4099.5093
179,4073.28
180,4047.585
181,4022.3347
182,3997.5571
183,3973.2126
184,3949.3486
185,3925.9097
186,3902.9414
187,3880.4087
188,3858.2993
189,3836.6
190,3815.2407
191,3794.2412
192,3773.6982
193,3753.5303
194,3733.6836
195,3714.188
196,3695.0623
197,3676.2637
198,3657.7935
199,3639.623
200,3621.8276
201,3604.3567
202,3587.223
203,3570.436
204,3554.0156
205,3537.9758
206,3522.2559
207,3506.8926
208,3491.8447
209,3477.1196
210,3462.7224
211,3448.6377
212,3434.8376
213,3421.27
214,3407.9397
215,3394.8608
216,3382.0498
217,3369.5195
218,3357.2349
219,3345.186
220,3333.3735
221,3321.8232
222,3310.5127
223,3299.4575
224,3288.6343
225,3278.0293
226,3267.642
227,3257.4717
228,3247.5247
229,3237.7783
230,3228.2466
231,3218.921
232,3209.7886
233,3200.848
234,3192.1045
235,3183.5627
236,3175.2427
237,3167.107
238,3159.1318
239,3151.3154
240,3143.676
241,3136.2185
242,3128.9395
243,3121.8313
244,3114.891
245,3108.1155
246,3101.491
247,3095.0151
248,3088.6997
249,3082.531
250,3076.518
251,3070.6519
252,3064.916
253,3059.3145
254,3053.8418
255,3048.4985
256,3043.2798
257,3038.1904
258,3033.2341
259,3028.4001
260,3023.6963
261,3019.13
262,3014.6812
263,3010.3428
264,3006.123
265,3002.0151
266,2998.0154
267,2994.1216
268,2990.3235
269,2986.6245
270,2983.019
271,2979.5151
272,2976.1074
