epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,test_loss,test_accuracy
1.0,0.251,0.6151428571428571,0.11982771133546265,0.55,0.10128343331301831,0.6827586206896552
10.0,0.03396076820829343,0.9271428571428572,0.03872275435602396,0.9,0.03173317841129946,0.9379310344827586
20.0,0.02861160918076587,0.9342857142857143,0.033066094972280344,0.9,0.02783630763171067,0.9517241379310345
30.0,0.027077663153726256,0.9382857142857143,0.031224337341333282,0.9,0.026575035915374218,0.9448275862068966
40.0,0.026079506131464536,0.9397142857142857,0.03001219153065173,0.92,0.02576939788204714,0.9448275862068966
50.0,0.025329447867465785,0.9414285714285714,0.029085073803323095,0.92,0.025190405086507522,0.9448275862068966
60.0,0.024726651314633873,0.9425714285714286,0.02833619463682684,0.92,0.02474642552726214,0.9517241379310345
70.0,0.024222371211940184,0.9434285714285714,0.027711743873442787,0.92,0.024391016029275542,0.9517241379310345
80.0,0.023789731715647994,0.9448571428571428,0.02717890710714623,0.92,0.024097918961173078,0.9517241379310345
90.0,0.02341225425801277,0.9462857142857143,0.026715974859658452,0.93,0.02385086473898867,0.9517241379310345
100.0,0.023078901740469872,0.9474285714285714,0.02630790204689857,0.93,0.023639003373195723,0.9517241379310345
110.0,0.022781753707095558,0.9485714285714286,0.02594390428620613,0.93,0.023454688642904946,0.9448275862068966
120.0,0.02251483256582017,0.9494285714285714,0.025616035319747387,0.93,0.02329231506386531,0.9448275862068966
130.0,0.022273465393139243,0.9505714285714286,0.025318299601690755,0.93,0.023147657700031313,0.9448275862068966
140.0,0.02205390943937688,0.9511428571428572,0.025046077200726866,0.93,0.023017468746540197,0.9448275862068966
150.0,0.02185311548498257,0.9514285714285714,0.024795739684117836,0.93,0.022899214804613502,0.9448275862068966
160.0,0.021668568194960134,0.9514285714285714,0.024564387193391254,0.94,0.022790896927631626,0.9448275862068966
170.0,0.0214981725929233,0.9514285714285714,0.02434966478005028,0.94,0.022690922668489738,0.9448275862068966
180.0,0.021340170076421285,0.9514285714285714,0.02414963185702355,0.95,0.022598012643102964,0.9448275862068966
190.0,0.02119307448795346,0.9522857142857143,0.023962667952723594,0.95,0.022511130993834838,0.9448275862068966
200.0,0.021055622445636007,0.9525714285714286,0.02378740368159166,0.95,0.022429432918253847,0.9448275862068966
