epoch,train_loss
1,1673566.8
2,1666695.9
3,1659766.6
4,1652780.2
5,1645736.9
6,1638637.5
7,1631484.5
8,1624280.8
9,1617030.2
10,1609743.6
11,1602426.4
12,1595090.0
13,1587748.2
14,1580414.1
15,1573104.2
16,1565836.5
17,1558625.8
18,1551484.9
19,1544423.0
20,1537449.4
21,1530563.5
22,1523767.0
23,1517055.5
24,1510422.8
25,1503859.5
26,1497357.5
27,1490904.9
28,1484490.2
29,1478104.6
30,1471737.2
31,1465380.5
32,1459025.6
33,1452668.9
34,1446305.9
35,1439931.0
36,1433543.0
37,1427134.5
38,1420696.9
39,1414217.2
40,1407682.6
41,1401077.2
42,1394390.0
43,1387613.4
44,1380740.6
45,1373772.1
46,1366707.4
47,1359552.1
48,1352311.2
49,1344992.0
50,1337603.2
51,1330154.0
52,1322653.8
53,1315111.0
54,1307536.5
55,1299938.0
56,1292323.1
57,1284697.1
58,1277065.5
59,1269432.8
60,1261800.5
61,1254172.8
62,1246550.2
63,1238935.4
64,1231330.0
65,1223736.2
66,1216154.2
67,1208588.0
68,1201039.0
69,1193507.8
70,1185998.5
71,1178511.8
72,1171050.5
73,1163615.5
74,1156210.5
75,1148836.0
76,1141494.8
77,1134187.5
78,1126917.4
79,1119684.1
80,1112490.8
81,1105338.0
82,1098227.5
83,1091159.6
84,1084135.2
85,1077154.1
86,1070217.0
87,1063323.1
88,1056472.8
89,1049665.6
90,1042901.06
91,1036178.9
92,1029499.0
93,1022861.6
94,1016265.5
95,1009710.6
96,1003196.25
97,996723.1
98,990289.25
99,983895.1
100,977540.56
101,971225.4
102,964948.94
103,958712.8
104,952518.2
105,946366.4
106,940260.4
107,934201.25
108,928192.8
109,922235.9
110,916332.9
111,910485.5
112,904694.25
113,898960.1
114,893283.94
115,887667.25
116,882111.75
117,876618.44
118,871189.4
119,865826.0
120,860529.06
121,855299.4
122,850137.4
123,845042.6
124,840014.4
125,835051.1
126,830153.06
127,825317.6
128,820544.75
129,815832.9
130,811181.25
131,806588.6
132,802054.56
133,797578.06
134,793158.25
135,788794.0
136,784485.0
137,780230.25
138,776028.8
139,771879.9
140,767782.4
141,763735.9
142,759739.7
143,755792.5
144,751893.9
145,748042.0
146,744237.06
147,740476.75
148,736762.1
149,733091.9
150,729465.25
151,725881.3
152,722340.4
153,718841.1
154,715384.25
155,711968.5
156,708593.25
157,705259.1
158,701965.0
159,698710.75
160,695495.8
161,692319.94
162,689182.6
163,686083.94
164,683023.7
165,680001.1
166,677016.5
167,674069.4
168,671159.4
169,668287.1
170,665451.1
171,662652.3
172,659889.8
173,657163.1
174,654472.9
175,651818.9
176,649200.5
177,646617.7
178,644070.0
179,641557.8
180,639080.5
181,636637.8
182,634229.94
183,631856.6
184,629517.25
185,627211.75
186,624940.1
187,622702.25
188,620497.5
189,618325.7
190,616186.9
191,614080.5
192,612006.7
193,609964.75
194,607954.4
195,605976.0
196,604028.6
197,602112.1
198,600226.6
199,598371.44
200,596546.5
201,594751.5
202,592986.1
203,591249.5
204,589542.4
205,587863.6
206,586213.2
207,584591.1
208,582996.5
209,581429.3
210,579889.25
211,578375.94
212,576889.25
213,575428.6
214,573993.6
215,572584.1
216,571199.75
217,569840.06
218,568505.1
219,567194.1
220,565907.1
221,564643.25
222,563402.5
223,562184.5
224,560989.06
225,559815.7
226,558663.5
227,557532.8
228,556423.5
229,555334.25
230,554265.6
231,553216.6
232,552187.1
233,551176.75
234,550185.1
235,549212.1
236,548257.0
237,547319.75
238,546399.9
239,545497.0
240,544610.4
241,543740.4
242,542886.1
243,542047.4
244,541223.94
245,540415.2
246,539621.2
247,538841.3
248,538075.1
249,537322.75
250,536583.25
251,535856.6
252,535142.6
253,534441.0
254,533751.1
255,533072.94
256,532405.9
257,531750.0
258,531105.1
259,530470.44
260,529846.1
261,529231.6
262,528626.8
263,528031.4
264,527445.4
265,526868.0
266,526299.44
267,525739.3
268,525187.5
269,524643.75
270,524107.88
271,523579.4
272,523058.56
273,522544.9
274,522038.3
275,521538.7
276,521045.53
277,520559.06
278,520079.1
279,519605.4
280,519137.4
281,518675.72
282,518219.62
283,517769.34
284,517324.44
285,516884.97
286,516451.0
287,516021.9
288,515597.9
289,515179.12
290,514765.06
291,514355.84
292,513951.06
293,513551.0
294,513155.47
295,512764.06
296,512377.2
297,511994.34
298,511615.66
299,511241.12
300,510870.5
301,510503.8
302,510140.94
303,509781.75
304,509426.28
305,509074.5
306,508726.5
307,508381.7
308,508040.44
309,507702.7
310,507368.56
311,507037.62
312,506709.75
313,506385.62
314,506064.5
315,505746.62
316,505432.0
317,505120.62
318,504812.25
319,504507.28
320,504205.38
321,503906.5
322,503610.94
323,503318.5
324,503029.03
325,502742.94
326,502459.28
327,502179.0
328,501902.16
329,501628.03
330,501357.12
331,501089.25
332,500824.38
333,500562.53
334,500303.72
335,500048.12
336,499795.53
337,499545.94
338,499299.2
339,499055.62
340,498814.94
341,498577.38
342,498342.88
343,498111.1
344,497882.44
345,497656.7
346,497433.75
347,497213.88
348,496996.88
349,496782.8
350,496571.62
351,496363.44
352,496157.75
353,495955.1
354,495755.38
355,495558.7
356,495364.4
357,495173.3
358,494984.94
359,494799.25
360,494616.12
361,494436.1
362,494258.5
363,494083.8
364,493912.0
365,493742.75
366,493576.25
367,493412.28
368,493250.94
369,493092.53
370,492936.3
371,492783.12
372,492632.3
373,492484.22
374,492338.62
375,492195.5
376,492054.94
377,491916.88
378,491781.5
379,491648.62
380,491517.56
381,491389.56
382,491263.88
383,491140.4
384,491019.56
385,490900.75
386,490784.44
387,490670.25
388,490558.8
389,490449.25
390,490342.06
391,490237.28
392,490134.75
393,490033.88
394,489935.53
395,489839.34
396,489745.2
397,489653.12
398,489562.97
399,489474.94
400,489389.0
401,489305.03
402,489223.0
403,489142.97
404,489064.8
405,488988.47
406,488913.97
407,488841.53
408,488770.9
409,488701.88
410,488634.5
411,488568.9
412,488505.25
413,488443.12
414,488382.62
415,488323.8
416,488266.47
417,488210.84
418,488156.56
419,488104.12
420,488053.06
421,488002.94
422,487954.88
423,487907.94
424,487862.2
425,487818.16
426,487775.25
427,487733.75
428,487693.44
429,487654.5
430,487616.56
431,487579.8
432,487544.25
433,487510.0
434,487476.72
435,487444.53
436,487413.34
437,487383.12
438,487354.2
439,487325.78
440,487298.8
441,487272.66
442,487247.12
443,487222.66
444,487199.0
445,487176.2
446,487154.1
447,487133.06
448,487112.53
449,487093.03
450,487073.97
451,487055.75
452,487038.0
453,487021.22
454,487004.75
455,486989.06
456,486973.88
457,486959.4
458,486945.56
459,486931.97
460,486919.1
461,486906.53
462,486894.8
463,486883.25
464,486872.0
465,486861.44
466,486851.12
467,486841.34
468,486831.8
469,486822.7
470,486814.0
471,486805.7
472,486797.56
473,486789.8
474,486782.38
475,486775.12
476,486768.34
477,486761.56
478,486755.25
479,486749.12
480,486743.12
481,486737.25
482,486731.56
483,486726.3
484,486721.2
485,486716.12
486,486711.3
487,486706.47
488,486702.16
489,486697.66
490,486693.3
491,486689.28
492,486685.22
493,486681.22
494,486677.4
495,486673.8
496,486670.25
497,486666.75
498,486663.3
499,486660.0
500,486656.7
501,486653.62
502,486650.38
503,486647.12
504,486644.3
505,486641.38
506,486638.56
507,486635.38
508,486632.75
509,486629.97
510,486627.12
511,486624.5
512,486621.9
513,486619.3
514,486616.53
515,486613.94
516,486611.5
517,486608.88
518,486606.62
519,486604.44
520,486601.38
521,486599.0
522,486596.84
523,486594.16
524,486591.78
525,486589.44
526,486586.94
527,486584.5
528,486581.97
529,486579.62
530,486577.38
531,486574.88
532,486572.66
533,486570.34
534,486568.0
535,486565.62
536,486563.2
537,486560.84
538,486558.7
539,486556.38
540,486554.12
541,486551.6
542,486549.62
543,486547.16
544,486544.94
545,486542.66
546,486540.25
547,486537.88
548,486535.56
549,486533.12
550,486530.78
551,486528.44
552,486526.2
553,486523.88
554,486521.53
555,486519.2
556,486516.62
557,486514.2
558,486511.9
559,486509.34
560,486507.1
561,486504.44
562,486502.06
563,486499.7
564,486497.25
565,486494.8
566,486492.16
567,486489.88
568,486487.56
569,486484.94
570,486482.44
571,486480.12
572,486477.75
573,486475.38
574,486472.97
575,486470.53
576,486468.12
577,486465.78
578,486463.44
579,486460.88
580,486458.34
581,486456.38
582,486454.06
583,486451.47
584,486449.16
585,486446.8
586,486444.56
587,486442.12
588,486439.8
589,486437.38
590,486434.88
591,486432.5
592,486430.25
593,486427.7
594,486425.44
595,486423.2
596,486420.94
597,486418.5
598,486416.12
599,486413.5
600,486411.1
601,486408.75
602,486406.38
603,486403.72
604,486401.38
605,486399.1
606,486396.56
607,486394.1
608,486391.53
609,486389.0
610,486386.34
611,486383.7
612,486381.3
613,486378.62
614,486375.8
615,486373.12
616,486370.25
617,486367.62
618,486364.7
619,486362.03
620,486359.25
621,486356.16
622,486353.12
623,486350.2
624,486347.03
625,486343.56
626,486340.2
627,486336.88
628,486333.4
629,486329.75
630,486325.88
631,486322.2
632,486318.12
633,486313.88
634,486309.75
635,486305.62
636,486300.62
637,486296.34
638,486291.53
639,486286.56
640,486281.78
641,486276.88
642,486271.62
643,486266.1
644,486260.5
645,486254.84
646,486249.0
647,486243.3
648,486237.56
649,486231.62
650,486225.44
651,486219.5
652,486213.2
653,486206.84
654,486200.53
655,486193.75
656,486187.12
657,486180.2
658,486172.94
659,486165.4
660,486157.9
661,486149.97
662,486141.78
663,486133.5
664,486124.75
665,486115.88
666,486106.75
667,486097.06
668,486087.44
669,486077.6
670,486067.16
671,486056.25
672,486045.56
673,486034.56
674,486022.75
675,486010.97
676,485998.7
677,485985.78
678,485972.56
679,485959.2
680,485945.12
681,485930.88
682,485916.06
683,485900.88
684,485885.38
685,485869.38
686,485853.06
687,485836.47
688,485819.3
689,485802.06
690,485784.22
691,485766.28
692,485748.0
693,485729.44
694,485710.7
695,485691.7
696,485672.62
697,485653.28
698,485634.03
699,485614.56
700,485595.28
701,485575.7
702,485556.38
703,485537.12
704,485518.16
705,485499.28
706,485480.9
707,485462.97
708,485445.34
709,485428.3
710,485411.5
711,485395.0
712,485378.88
713,485363.25
714,485347.62
715,485332.34
716,485317.2
717,485302.16
718,485287.47
719,485272.78
720,485258.2
721,485243.38
722,485228.8
723,485213.75
724,485199.25
725,485184.3
726,485169.1
727,485154.28
728,485138.9
729,485123.44
730,485108.12
731,485092.66
732,485076.94
733,485061.0
734,485044.8
735,485028.88
736,485012.62
737,484996.3
738,484980.16
739,484963.62
740,484947.25
741,484930.88
742,484914.38
743,484897.78
744,484880.88
745,484863.88
746,484846.72
747,484828.84
748,484811.0
749,484792.84
750,484774.06
751,484755.7
752,484736.56
753,484717.78
754,484698.56
755,484679.2
756,484659.8
757,484640.34
758,484620.66
759,484600.97
760,484581.0
761,484561.28
762,484541.66
763,484521.84
764,484502.06
765,484482.38
766,484463.03
767,484443.56
768,484424.12
769,484405.12
770,484385.56
771,484365.8
772,484346.4
773,484326.8
774,484306.8
775,484287.12
776,484267.16
777,484247.1
778,484227.38
779,484207.25
780,484187.56
