epoch,train_loss
1,1573949.0
2,1560295.2
3,1546641.0
4,1532957.5
5,1519239.0
6,1505461.0
7,1491588.8
8,1477648.4
9,1463626.8
10,1449523.5
11,1435391.2
12,1421238.8
13,1407071.0
14,1392924.6
15,1378817.8
16,1364776.8
17,1350805.0
18,1336914.5
19,1323121.6
20,1309443.6
21,1295894.4
22,1282486.0
23,1269231.2
24,1256131.5
25,1243207.5
26,1230460.0
27,1217896.2
28,1205520.8
29,1193333.0
30,1181330.2
31,1169518.2
32,1157899.5
33,1146470.2
34,1135230.5
35,1124179.2
36,1113314.2
37,1102633.2
38,1092133.5
39,1081813.9
40,1071671.2
41,1061702.2
42,1051903.8
43,1042272.7
44,1032806.75
45,1023502.5
46,1014356.0
47,1005365.0
48,996526.25
49,987837.0
50,979292.3
51,970890.2
52,962628.44
53,954503.6
54,946511.9
55,938651.3
56,930919.75
57,923313.0
58,915829.2
59,908466.5
60,901219.1
61,894084.44
62,887058.7
63,880141.9
64,873331.9
65,866626.4
66,860021.8
67,853516.25
68,847108.75
69,840794.25
70,834573.1
71,828442.6
72,822399.25
73,816441.06
74,810568.0
75,804778.9
76,799072.6
77,793444.25
78,787887.0
79,782399.8
80,776984.5
81,771639.5
82,766364.25
83,761155.4
84,756009.94
85,750929.9
86,745910.0
87,740952.6
88,736061.0
89,731231.6
90,726461.9
91,721755.75
92,717115.9
93,712541.7
94,708026.75
95,703574.6
96,699189.6
97,694870.4
98,690613.6
99,686419.0
100,682286.0
101,678216.0
102,674211.5
103,670272.6
104,666399.8
105,662592.2
106,658852.56
107,655180.75
108,651573.5
109,648028.7
110,644547.44
111,641130.3
112,637775.25
113,634483.56
114,631253.56
115,628084.0
116,624975.06
117,621926.25
118,618935.75
119,616002.06
120,613125.0
121,610302.4
122,607533.6
123,604817.9
124,602153.9
125,599540.75
126,596977.3
127,594462.9
128,591995.75
129,589575.3
130,587200.25
131,584870.0
132,582583.44
133,580339.6
134,578137.75
135,575976.94
136,573856.0
137,571774.5
138,569731.06
139,567725.5
140,565756.5
141,563823.56
142,561925.75
143,560062.6
144,558233.1
145,556437.2
146,554673.06
147,552941.06
148,551240.0
149,549569.25
150,547928.25
151,546316.7
152,544733.1
153,543178.2
154,541650.75
155,540150.25
156,538676.06
157,537227.7
158,535805.25
159,534407.0
160,533033.7
161,531684.1
162,530358.25
163,529055.2
164,527774.9
165,526516.8
166,525280.6
167,524065.72
168,522871.88
169,521698.44
170,520545.4
171,519412.38
172,518298.7
173,517204.25
174,516128.3
175,515071.12
176,514032.03
177,513010.75
178,512007.12
179,511020.25
180,510050.56
181,509097.5
182,508160.72
183,507240.0
184,506334.75
185,505445.3
186,504570.94
187,503711.2
188,502866.53
189,502036.38
190,501220.2
191,500417.88
192,499629.34
193,498854.44
194,498092.66
195,497343.94
196,496607.94
197,495884.66
198,495173.66
199,494474.78
200,493788.12
201,493112.9
202,492449.75
203,491797.72
204,491156.8
205,490526.94
206,489908.0
207,489299.7
208,488701.97
209,488114.38
210,487537.03
