epoch,train_loss
1,1655046.8
2,1648730.5
3,1642372.2
4,1635982.5
5,1629565.2
6,1623124.2
7,1616663.2
8,1610187.8
9,1603698.6
10,1597201.6
11,1590700.9
12,1584199.5
13,1577700.8
14,1571206.8
15,1564716.5
16,1558225.0
17,1551732.0
18,1545229.5
19,1538717.0
20,1532190.0
21,1525650.2
22,1519096.0
23,1512530.5
24,1505954.4
25,1499370.0
26,1492777.8
27,1486175.2
28,1479560.8
29,1472926.9
30,1466265.8
31,1459569.5
32,1452831.0
33,1446048.0
34,1439220.2
35,1432353.0
36,1425449.8
37,1418515.0
38,1411549.2
39,1404549.0
40,1397508.0
41,1390420.2
42,1383281.8
43,1376090.4
44,1368847.0
45,1361553.0
46,1354209.8
47,1346818.4
48,1339376.0
49,1331880.0
50,1324323.0
51,1316699.2
52,1309001.2
53,1301222.2
54,1293359.2
55,1285409.5
56,1277372.2
57,1269250.2
58,1261046.8
59,1252766.8
60,1244416.0
61,1236000.4
62,1227527.9
63,1219005.2
64,1210441.2
65,1201843.5
66,1193220.2
67,1184579.2
68,1175926.2
69,1167268.6
70,1158612.4
71,1149963.8
72,1141330.5
73,1132719.2
74,1124138.8
75,1115594.5
76,1107093.8
77,1098641.9
78,1090243.5
79,1081903.6
80,1073626.9
81,1065416.4
82,1057277.0
83,1049213.0
84,1041227.44
85,1033323.06
86,1025501.4
87,1017764.6
88,1010113.0
89,1002548.94
90,995071.5
91,987682.7
92,980382.1
93,973170.6
94,966049.3
95,959017.56
96,952076.9
97,945228.4
98,938472.25
99,931810.0
100,925242.25
101,918768.75
102,912388.9
103,906102.1
104,899907.7
105,893804.4
106,887791.4
107,881867.75
108,876032.6
109,870284.1
110,864621.44
111,859043.9
112,853550.5
113,848141.2
114,842814.4
115,837570.44
116,832407.5
117,827324.1
118,822318.75
119,817390.25
120,812537.1
121,807757.9
122,803050.2
123,798413.0
124,793844.44
125,789343.5
126,784907.75
127,780536.9
128,776229.4
129,771983.75
130,767799.6
131,763675.25
132,759609.7
133,755601.56
134,751649.8
135,747752.9
136,743909.6
137,740119.7
138,736381.3
139,732694.5
140,729057.9
141,725471.06
142,721932.94
143,718443.5
144,715001.1
145,711605.6
146,708256.9
147,704953.7
148,701695.4
149,698481.6
150,695312.1
151,692185.9
152,689103.25
153,686062.9
154,683065.1
155,680108.94
156,677194.56
157,674320.94
158,671488.25
159,668696.4
160,665944.9
161,663232.75
162,660560.94
163,657928.25
164,655334.7
165,652780.0
166,650264.0
167,647786.25
