epoch,train_loss
1,1419139.8
2,1402745.6
3,1386260.0
4,1369752.0
5,1353272.9
6,1336870.2
7,1320581.5
8,1304433.1
9,1288444.0
10,1272616.9
11,1256962.5
12,1241495.0
13,1226216.2
14,1211126.9
15,1196228.0
16,1181519.2
17,1166999.0
18,1152666.6
19,1138520.2
20,1124562.0
21,1110786.6
22,1097190.5
23,1083769.0
24,1070516.0
25,1057424.5
26,1044488.75
27,1031709.6
28,1019082.1
29,1006599.4
30,994244.44
31,982022.5
32,969921.56
33,957928.44
34,946034.6
35,934228.9
36,922513.3
37,910885.9
38,899346.9
39,887883.4
40,876483.6
41,865159.6
42,853930.75
43,842794.7
44,831756.9
45,820825.4
46,810004.94
47,799303.9
48,788730.4
49,778280.44
50,767956.6
51,757758.5
52,747681.06
53,737723.6
54,727872.94
55,718124.75
56,708476.5
57,698934.0
58,689493.6
59,680147.4
60,670888.6
61,661728.4
62,652667.75
63,643707.5
64,634866.5
65,626153.9
66,617567.4
67,609114.8
68,600793.9
69,592605.56
70,584554.8
71,576646.0
72,568885.4
73,561270.0
74,553795.25
75,546460.6
76,539274.5
77,532230.25
78,525327.6
79,518563.3
80,511933.88
81,505440.94
82,499088.62
83,492875.5
84,486801.16
85,480863.38
86,475062.0
87,469392.8
88,463851.38
89,458437.0
90,453148.75
91,447983.0
92,442939.75
93,438020.75
94,433222.1
95,428542.38
96,423975.9
97,419520.38
98,415172.88
99,410929.88
100,406790.12
101,402751.62
102,398810.25
103,394964.66
104,391212.7
105,387550.88
106,383978.7
107,380493.3
108,377091.62
109,373771.44
110,370532.2
111,367371.12
112,364284.62
113,361270.72
114,358328.06
115,355455.25
116,352649.75
117,349909.9
118,347233.34
119,344618.78
120,342064.0
121,339567.53
122,337127.0
123,334740.6
124,332407.06
125,330125.78
126,327894.8
127,325712.72
128,323578.38
129,321489.7
130,319446.12
131,317445.38
132,315487.12
133,313570.3
134,311694.47
135,309858.56
136,308061.56
137,306302.56
138,304580.72
139,302895.12
140,301245.12
141,299629.6
142,298047.25
143,296497.56
144,294979.84
145,293492.94
146,292036.22
147,290608.75
148,289210.0
149,287839.25
150,286495.8
151,285179.34
152,283889.06
153,282624.2
154,281384.4
155,280169.03
156,278977.56
157,277809.44
158,276664.0
159,275540.94
160,274439.5
161,273359.38
162,272300.0
163,271261.0
164,270241.7
165,269241.62
166,268260.6
167,267298.03
168,266353.6
169,265427.0
170,264517.7
171,263625.3
172,262749.56
173,261890.17
174,261046.72
175,260218.8
176,259406.06
177,258608.25
178,257825.05
179,257056.19
180,256301.22
181,255560.1
182,254832.22
183,254117.69
184,253415.94
185,252726.84
186,252050.19
187,251385.81
188,250733.25
189,250092.4
190,249463.0
191,248844.83
192,248237.5
193,247641.12
194,247055.19
195,246479.7
196,245914.28
197,245359.03
198,244813.44
199,244277.53
200,243751.12
201,243233.98
202,242725.88
203,242226.72
204,241736.47
205,241254.66
206,240781.31
207,240316.31
208,239859.38
209,239410.5
210,238969.48
211,238536.19
212,238110.44
213,237692.16
214,237281.08
215,236877.22
216,236480.44
217,236090.5
218,235707.4
219,235330.95
220,234961.12
221,234597.56
222,234240.42
223,233889.42
224,233544.62
225,233205.73
226,232872.75
227,232545.47
228,232224.03
229,231908.19
230,231597.77
231,231292.69
232,230992.97
233,230698.56
234,230409.1
235,230124.84
236,229845.53
237,229571.03
238,229301.31
239,229036.28
240,228775.88
241,228520.03
242,228268.7
243,228021.64
244,227779.11
245,227540.58
246,227306.44
247,227076.25
248,226850.17
249,226628.05
250,226409.88
251,226195.34
252,225984.78
253,225777.9
254,225574.6
255,225375.08
256,225178.84
257,224986.25
258,224796.81
259,224610.88
260,224428.16
261,224248.73
262,224072.47
263,223899.27
264,223729.2
265,223562.03
266,223397.88
267,223236.62
268,223078.23
269,222922.66
270,222770.02
271,222619.9
272,222472.47
273,222327.83
274,222185.67
275,222046.1
276,221909.08
277,221774.28
278,221642.14
279,221512.22
280,221384.56
281,221259.25
282,221136.23
283,221015.27
284,220896.44
285,220779.72
286,220665.0
287,220552.19
288,220441.38
289,220332.62
290,220225.64
291,220120.75
292,220017.69
293,219916.31
294,219816.9
295,219719.25
296,219623.16
297,219528.64
298,219435.88
299,219344.88
300,219255.5
301,219167.61
302,219081.22
303,218996.5
304,218913.31
305,218831.61
306,218751.5
307,218672.8
308,218595.44
309,218519.53
310,218445.06
311,218371.88
312,218299.9
313,218229.44
314,218160.0
315,218092.05
316,218025.06
317,217959.38
318,217894.9
319,217831.67
320,217769.5
321,217708.4
322,217648.38
323,217589.38
324,217531.31
325,217474.33
326,217418.28
327,217363.25
328,217309.31
329,217256.23
330,217204.17
331,217153.08
332,217102.78
333,217053.66
334,217005.27
335,216957.58
336,216910.81
337,216864.75
338,216819.39
339,216774.67
340,216730.69
341,216687.34
342,216645.0
343,216603.25
344,216562.33
345,216521.97
346,216482.23
347,216443.25
348,216404.84
349,216367.06
350,216329.78
351,216293.16
352,216257.22
353,216221.8
354,216187.0
355,216152.7
356,216119.06
357,216085.78
358,216052.97
359,216020.47
360,215988.4
361,215956.52
362,215925.03
363,215893.75
364,215862.84
365,215832.06
366,215801.84
367,215771.84
368,215742.42
369,215713.25
370,215684.67
371,215656.53
372,215628.78
373,215601.44
374,215574.4
375,215547.52
376,215521.1
377,215494.62
378,215468.38
379,215442.16
380,215416.28
381,215390.44
382,215364.94
383,215339.72
384,215315.03
385,215290.52
386,215266.12
387,215241.34
388,215215.78
389,215189.75
390,215163.78
391,215137.19
392,215109.94
393,215082.58
394,215055.34
395,215028.38
396,215001.78
397,214974.83
398,214948.03
399,214921.56
400,214895.58
401,214868.84
402,214841.5
403,214813.98
404,214786.53
405,214759.14
406,214732.03
407,214705.12
408,214678.75
409,214652.75
410,214626.77
411,214601.0
412,214575.22
413,214549.23
414,214522.98
415,214496.38
416,214469.47
417,214441.97
418,214414.27
419,214386.03
420,214357.9
421,214329.83
422,214302.12
423,214274.84
424,214248.12
425,214221.44
426,214194.81
427,214167.94
428,214140.94
429,214114.4
