epoch,train_loss
1,1679579.0
2,1674462.5
3,1669339.0
4,1664213.1
5,1659089.4
6,1653971.2
7,1648860.8
8,1643762.2
9,1638674.4
10,1633601.6
11,1628542.8
12,1623497.4
13,1618465.8
14,1613443.9
15,1608429.6
16,1603417.1
17,1598399.5
18,1593369.8
19,1588323.1
20,1583250.5
21,1578147.9
22,1573010.2
23,1567833.2
24,1562613.8
25,1557348.6
26,1552034.2
27,1546665.2
28,1541240.0
29,1535753.9
30,1530201.8
31,1524582.5
32,1518891.6
33,1513129.0
34,1507294.8
35,1501391.9
36,1495425.0
37,1489400.1
38,1483326.5
39,1477211.8
40,1471068.4
41,1464902.8
42,1458725.2
43,1452542.0
44,1446359.1
45,1440181.2
46,1434011.0
47,1427852.0
48,1421706.2
49,1415576.0
50,1409461.1
51,1403363.4
52,1397284.0
53,1391222.4
54,1385179.6
55,1379156.2
56,1373151.5
57,1367167.5
58,1361201.8
59,1355257.0
60,1349331.2
61,1343425.6
62,1337540.0
63,1331674.0
64,1325828.9
65,1320003.2
66,1314197.6
67,1308412.2
68,1302646.5
69,1296901.1
70,1291177.0
71,1285472.4
72,1279788.5
73,1274125.0
74,1268481.6
75,1262860.1
76,1257259.0
77,1251679.4
78,1246121.0
79,1240585.2
80,1235070.8
81,1229579.5
82,1224111.2
83,1218665.2
84,1213243.2
85,1207843.9
86,1202468.1
87,1197115.8
88,1191786.8
89,1186481.1
90,1181199.2
91,1175942.0
92,1170709.6
93,1165501.2
94,1160318.5
95,1155160.1
96,1150026.9
97,1144918.5
98,1139836.0
99,1134778.2
100,1129747.1
101,1124743.2
102,1119766.1
103,1114817.5
104,1109897.5
105,1105007.9
106,1100149.5
107,1095322.5
108,1090529.5
109,1085770.9
110,1081047.8
111,1076362.5
112,1071716.0
113,1067109.6
114,1062546.2
115,1058027.8
116,1053557.9
117,1049139.0
118,1044774.06
119,1040465.5
120,1036215.8
121,1032027.0
122,1027901.9
123,1023842.25
124,1019848.4
125,1015922.75
126,1012065.0
127,1008276.44
128,1004556.7
129,1000906.06
130,997323.8
131,993809.8
132,990363.6
133,986985.0
134,983673.5
135,980428.75
136,977250.3
137,974137.4
138,971088.5
139,968104.2
140,965183.7
141,962324.56
142,959527.1
143,956789.9
144,954111.4
145,951491.25
146,948928.2
147,946421.1
148,943968.6
149,941570.4
150,939224.6
151,936931.56
152,934689.44
153,932497.4
154,930354.75
155,928260.6
156,926214.0
157,924214.4
158,922261.0
159,920353.2
160,918490.25
161,916671.06
162,914895.5
163,913163.3
164,911472.7
165,909823.75
166,908216.0
167,906648.25
168,905120.75
169,903632.6
170,902182.56
171,900771.0
172,899396.75
173,898059.5
174,896758.5
175,895493.4
176,894263.5
177,893068.06
178,891906.9
179,890779.0
180,889683.94
181,888621.06
182,887590.25
183,886589.9
184,885620.4
185,884680.75
186,883770.4
187,882889.0
188,882035.5
189,881209.4
190,880410.4
191,879638.06
192,878891.3
193,878169.6
194,877472.6
195,876800.1
196,876150.9
197,875524.6
198,874920.75
199,874337.75
200,873776.9
201,873236.5
202,872715.5
203,872214.6
204,871732.75
205,871269.0
206,870823.25
207,870394.5
208,869982.4
209,869586.9
210,869206.94
211,868842.5
212,868492.5
213,868156.75
214,867834.5
215,867525.1
216,867229.5
217,866945.1
218,866673.06
219,866412.3
220,866162.5
221,865923.1
222,865693.9
223,865474.5
224,865264.2
225,865063.2
226,864870.75
227,864686.5
228,864509.75
229,864340.8
230,864179.25
231,864024.4
232,863876.06
233,863734.0
234,863598.5
235,863468.3
236,863343.9
237,863224.44
238,863110.1
239,863001.1
240,862896.1
241,862795.8
242,862700.06
243,862607.75
244,862519.1
245,862434.6
246,862353.25
247,862275.3
248,862200.75
249,862129.25
250,862060.25
251,861994.1
252,861930.8
253,861870.0
254,861811.6
255,861755.6
256,861701.5
257,861649.5
258,861600.1
259,861552.44
260,861506.25
261,861461.7
262,861419.5
263,861378.5
264,861339.1
265,861301.5
266,861265.1
267,861230.6
268,861196.75
269,861164.5
270,861133.25
271,861103.25
272,861074.5
273,861046.7
274,861020.1
275,860994.25
276,860969.4
277,860945.75
278,860923.0
279,860900.8
280,860879.56
281,860859.44
282,860839.8
283,860820.6
284,860802.44
285,860785.0
286,860768.06
287,860751.75
288,860736.44
289,860721.4
290,860707.0
291,860693.0
292,860679.75
293,860666.5
294,860654.3
295,860642.3
296,860631.0
297,860619.9
298,860609.1
299,860599.25
300,860589.25
301,860579.75
302,860570.44
303,860561.56
304,860553.25
305,860545.0
306,860537.25
307,860529.7
308,860522.3
309,860515.4
310,860508.8
311,860502.25
312,860496.06
313,860490.1
314,860484.06
315,860478.56
316,860473.4
317,860467.9
318,860462.75
319,860458.25
320,860453.5
321,860449.5
322,860444.9
323,860441.0
324,860437.3
325,860433.5
326,860429.3
327,860426.1
328,860422.5
329,860419.1
330,860416.1
331,860412.75
332,860409.9
333,860406.7
334,860404.2
335,860401.5
336,860398.56
337,860396.1
338,860393.44
339,860391.2
340,860389.1
341,860386.94
342,860385.0
343,860383.0
344,860381.0
345,860378.75
346,860377.1
347,860375.1
348,860373.25
349,860371.44
350,860370.1
351,860368.2
352,860366.5
353,860364.8
354,860363.7
355,860362.06
