epoch,train_loss
1,49453.633
2,49043.65
3,48632.89
4,48221.812
5,47810.945
6,47399.977
7,46988.22
8,46575.617
9,46160.992
10,45744.117
11,45323.695
12,44899.54
13,44471.44
14,44040.945
15,43607.86
16,43172.74
17,42737.586
18,42302.348
19,41867.547
20,41434.008
21,41002.79
22,40574.28
23,40148.97
24,39727.1
25,39308.984
26,38894.844
27,38484.617
28,38078.242
29,37676.44
30,37279.13
31,36886.492
32,36498.574
33,36115.38
34,35736.844
35,35363.273
36,34994.664
37,34630.977
38,34272.125
39,33918.094
40,33568.867
41,33224.21
42,32884.086
43,32548.51
44,32217.363
45,31890.63
46,31568.256
47,31250.191
48,30936.344
49,30626.645
50,30321.023
51,30019.414
52,29721.707
53,29427.934
54,29137.969
55,28851.686
56,28569.11
57,28290.146
58,28014.766
59,27742.93
60,27474.531
61,27209.488
62,26947.812
63,26689.426
64,26434.309
65,26182.363
66,25933.61
67,25687.984
68,25445.418
69,25205.822
70,24969.248
71,24735.646
72,24504.953
73,24277.096
74,24052.059
75,23829.84
76,23610.416
77,23393.742
78,23179.791
79,22968.512
80,22759.89
81,22553.877
82,22350.406
83,22149.436
84,21950.951
85,21754.896
86,21561.281
87,21370.0
88,21181.08
89,20994.504
90,20810.209
91,20628.172
92,20448.334
93,20270.67
94,20095.182
95,19921.82
96,19750.54
97,19581.316
98,19414.12
99,19248.89
100,19085.623
101,18924.303
102,18764.912
103,18607.422
104,18451.752
105,18297.889
106,18145.844
107,17995.578
108,17847.133
109,17700.48
110,17555.521
111,17412.29
112,17270.697
113,17130.781
114,16992.469
115,16855.768
116,16720.652
117,16587.154
118,16455.223
119,16324.776
120,16195.75
121,16068.133
122,15941.955
123,15817.197
124,15693.886
125,15571.996
126,15451.495
127,15332.422
128,15214.76
129,15098.434
130,14983.412
131,14869.738
132,14757.394
133,14646.403
134,14536.605
135,14428.02
136,14320.6875
137,14214.596
138,14109.734
139,14006.1045
140,13903.654
141,13802.354
142,13702.287
143,13603.404
144,13505.62
145,13408.932
146,13313.344
147,13218.783
148,13125.291
149,13032.848
150,12941.351
151,12850.861
152,12761.393
153,12672.91
154,12585.471
155,12498.945
156,12413.408
157,12328.749
158,12245.064
159,12162.339
160,12080.572
161,11999.737
162,11919.846
163,11840.91
164,11762.786
165,11685.484
166,11609.094
167,11533.578
168,11458.82
169,11384.811
170,11311.655
171,11239.318
172,11167.757
173,11096.975
174,11027.056
175,10957.964
176,10889.684
177,10822.172
178,10755.422
179,10689.5
180,10624.393
181,10560.04
182,10496.436
183,10433.648
184,10371.615
185,10310.319
186,10249.785
187,10190.024
188,10130.865
189,10072.334
190,10014.317
191,9957.048
192,9900.402
193,9844.25
194,9788.646
195,9733.635
196,9679.16
197,9625.191
198,9571.715
199,9518.638
200,9466.07
201,9414.127
202,9362.768
203,9311.988
204,9261.618
205,9211.734
206,9162.328
207,9113.521
208,9064.998
209,9016.806
210,8969.09
211,8921.961
212,8875.309
213,8829.147
214,8783.384
215,8737.893
216,8692.748
217,8647.977
218,8603.569
219,8559.531
220,8515.902
221,8472.77
222,8430.055
223,8387.553
