train_loss,train_accuracy,test_loss,test_accuracy

10.0,0.8474472087283297,0.8453663113569373,0.9030364929494055,0.8262907157720197

20.0,0.5551920007318163,0.904104728730267,0.6881022866913784,0.8672787336736789

30.0,0.44474999476081545,0.9308735016794787,0.6315726874958318,0.8796097108500093

40.0,0.3676536578311738,0.9484008360407329,0.6210476481610452,0.8867931775634247

50.0,0.3117577452067897,0.9615599921841663,0.6277149406472964,0.889597419825667

60.0,0.2702425406159524,0.970296361830027,0.6556989703631944,0.8924400737645367

70.0,0.24595070461573712,0.9776540221729191,0.6619446889967294,0.89324677232298

80.0,0.2257022927581889,0.9822406152509079,0.684915346199373,0.8925937318735937

90.0,0.21357106922086377,0.9842335987385926,0.7249180569502937,0.8939766464840802

100.0,0.20241260007938136,0.9863630876817514,0.7292577850540211,0.8945144433585427

110.0,0.19273708345356072,0.9884652757945048,0.7186167133948007,0.8952827270439818

120.0,0.1802336886432196,0.9903763542451018,0.7082392343519726,0.8977796572461477

130.0,0.17638106836558531,0.990349053532674,0.7190561632327529,0.8943223723181201

140.0,0.17198196556943168,0.9906084138180938,0.7400392191261328,0.8943607883359584

150.0,0.16250562440353625,0.9917141098131385,0.7366116419434547,0.8925937308478223

160.0,0.15966942750100271,0.9917004590981103,0.7249043547967935,0.8940150571990467

170.0,0.1558497113539526,0.9919461696375445,0.7390514009145043,0.8943607861561942

180.0,0.15255135196111258,0.9916595074119177,0.7333306415119857,0.8936309189007337

190.0,0.1473972947345162,0.9920007713138141,0.730267515775794,0.8978949012881638

200.0,0.14678606412453435,0.9914683997325959,0.7570294576577417,0.8952059030221442

210.0,0.14370528383538933,0.9915776038914502,0.7340297981244915,0.8951290711055303

220.0,0.14171323367640415,0.9918506154907354,0.7332767111048349,0.8955132160072468

230.0,0.1370226239294649,0.9928744071370296,0.7174469511417905,0.895474801821143

240.0,0.13813019323420925,0.991741410532889,0.7213556982059383,0.896051016279577
250.0,0.1323134525451958,0.9927515524185518,0.7358393904895562,0.8947449298764418
260.0,0.13057063156523135,0.9925877456957493,0.706865283412734,0.8970882003942589
270.0,0.12826232461203263,0.9927242513953145,0.7209931178695048,0.8928242197378179
280.0,0.13072028541809194,0.9918369646056571,0.7150556155501624,0.8955516299643836
290.0,0.12846753064514074,0.9922601324494853,0.696665075768447,0.8936693319786378
300.0,0.12809982155756264,0.9920417230073296,0.6921007572853572,0.8932851884140878
310.0,0.123949306932677,0.9926969502540997,0.7056023836016801,0.8954363848508027
320.0,0.12423850988368462,0.9923147346733331,0.6830732397364193,0.8965119866410427
330.0,0.12162714939184752,0.9925058422786138,0.7118702748104627,0.8953979692908981
340.0,0.12030781652327682,0.9925604444357433,0.7001075202847596,0.8954748001817405
350.0,0.12137453962566307,0.9921236262763831,0.702797319753795,0.89436078680646
360.0,0.11853418046309835,0.9929426600978736,0.692382962015339,0.8986247712912263
370.0,0.1234577705996113,0.9910452321475044,0.726390432486266,0.8940150588018145
380.0,0.11567464256063034,0.9929836120208348,0.7032392133295207,0.8953211440509569
390.0,0.11595887326628898,0.9923829874787724,0.6849394810661334,0.8979333147507323
400.0,0.11560313292239778,0.9923829872346812,0.7045074534071832,0.8953211426771559
