epoch,train_loss
1,31363.338
2,31058.73
3,30754.996
4,30452.21
5,30150.904
6,29850.676
7,29551.404
8,29253.443
9,28957.14
10,28662.951
11,28370.746
12,28080.842
13,27793.188
14,27507.762
15,27224.715
16,26944.186
17,26666.326
18,26391.27
19,26118.955
20,25849.525
21,25582.98
22,25319.412
23,25058.816
24,24801.22
25,24546.574
26,24294.873
27,24046.008
28,23800.117
29,23557.174
30,23317.178
31,23080.082
32,22845.906
33,22614.592
34,22386.213
35,22160.7
36,21938.008
37,21718.156
38,21501.107
39,21286.775
40,21075.21
41,20866.33
42,20660.025
43,20456.295
44,20255.094
45,20056.27
46,19859.79
47,19665.766
48,19474.148
49,19284.863
50,19097.938
51,18913.355
52,18731.055
53,18550.977
54,18373.096
55,18197.273
56,18023.53
57,17851.89
58,17682.205
59,17514.389
60,17348.482
61,17184.438
62,17022.162
63,16861.74
64,16703.057
65,16546.102
66,16390.82
67,16237.146
68,16084.998
69,15934.313
70,15785.159
71,15637.604
72,15491.4375
73,15346.78
74,15203.525
75,15061.832
76,14921.526
77,14782.735
78,14645.298
79,14509.094
80,14374.237
81,14240.684
82,14108.359
83,13977.124
84,13847.213
85,13718.714
86,13591.355
87,13465.107
88,13339.9
89,13215.71
90,13092.485
91,12970.1
92,12848.506
93,12727.583
94,12607.485
95,12488.226
96,12369.664
97,12251.768
98,12134.545
99,12018.271
100,11902.949
101,11788.191
102,11674.289
103,11560.906
104,11447.9
105,11335.44
106,11223.335
107,11111.563
108,11000.236
109,10889.18
110,10778.642
111,10668.974
112,10559.982
113,10451.562
114,10343.68
115,10236.565
116,10130.568
117,10025.57
118,9921.504
119,9818.323
120,9715.997
121,9614.573
122,9514.029
123,9414.641
124,9316.395
125,9219.292
126,9123.201
127,9028.165
128,8934.455
129,8842.069
130,8750.743
131,8660.404
132,8571.074
133,8482.95
134,8395.89
135,8309.953
136,8225.034
137,8141.205
138,8058.32
139,7976.1133
140,7894.8813
141,7814.6606
142,7735.384
143,7657.0625
144,7579.4517
145,7502.5796
146,7426.6353
147,7351.561
148,7277.253
149,7203.8936
150,7131.3896
151,7059.659
152,6988.734
153,6918.416
154,6848.977
155,6780.5576
156,6713.0293
157,6646.344
158,6580.385
159,6515.24
160,6451.0146
161,6387.564
162,6324.9106
163,6263.1313
164,6202.132
165,6141.875
166,6082.225
167,6023.4424
168,5965.409
169,5908.077
170,5851.5513
171,5795.756
172,5740.589
173,5686.1113
174,5632.379
175,5579.419
176,5527.231
177,5475.729
178,5424.866
179,5374.558
180,5324.743
181,5275.577
182,5227.0454
183,5179.122
184,5131.6973
185,5084.9146
186,5038.762
187,4993.131
188,4948.0845
189,4903.5767
190,4859.7837
191,4816.5205
192,4773.867
193,4731.881
194,4690.471
195,4649.5405
196,4609.149
197,4569.403
198,4530.251
199,4491.4805
200,4453.174
201,4415.364
202,4377.9424
203,4340.993
204,4304.541
205,4268.5083
206,4232.9766
207,4197.9434
208,4163.411
209,4129.385
210,4095.7998
211,4062.6914
212,4029.9634
213,3997.67
214,3965.7598
215,3934.2437
216,3903.0786
217,3872.2542
218,3841.8083
219,3811.6963
220,3781.9875
221,3752.6448
222,3723.6433
223,3695.0134
224,3666.7844
225,3638.8003
226,3611.0986
227,3583.7036
228,3556.5884
229,3529.7937
230,3503.2317
231,3476.845
232,3450.7312
233,3425.0151
234,3399.6865
