epoch,train_loss
1,24103.252
2,23957.242
3,23797.643
4,23625.91
5,23442.023
6,23247.97
7,23045.535
8,22835.826
9,22619.541
10,22397.432
11,22170.096
12,21939.412
13,21705.924
14,21470.822
15,21235.295
16,21000.367
17,20766.617
18,20534.338
19,20303.686
20,20074.88
21,19848.238
22,19623.984
23,19402.139
24,19182.625
25,18965.867
26,18751.889
27,18540.533
28,18331.748
29,18125.688
30,17922.238
31,17721.293
32,17523.186
33,17327.693
34,17134.775
35,16944.688
36,16757.203
37,16571.984
38,16388.87
39,16208.094
40,16029.728
41,15853.748
42,15679.909
43,15508.435
44,15339.191
45,15171.913
46,15006.928
47,14844.052
48,14682.982
49,14524.041
50,14367.456
51,14212.914
52,14060.319
53,13909.717
54,13761.134
55,13614.731
56,13470.471
57,13328.168
58,13187.728
59,13048.99
60,12912.083
61,12776.75
62,12643.012
63,12510.969
64,12380.607
65,12251.838
66,12124.79
67,11999.392
68,11875.522
69,11753.1
70,11631.886
71,11512.091
72,11393.725
73,11276.923
74,11161.457
75,11047.38
76,10934.608
77,10823.173
78,10713.084
79,10604.454
80,10497.221
81,10391.429
82,10287.183
83,10184.368
84,10082.787
85,9982.569
86,9883.914
87,9786.625
88,9690.864
89,9596.365
90,9503.239
91,9411.552
92,9321.026
93,9231.643
94,9143.249
95,9056.023
96,8970.088
97,8885.523
98,8802.268
99,8720.291
100,8639.575
101,8559.897
102,8481.525
103,8404.368
104,8328.339
105,8253.462
106,8179.556
107,8106.8003
108,8035.2603
109,7964.8013
110,7895.396
111,7826.9155
112,7759.4097
113,7692.954
114,7627.4272
115,7562.822
116,7499.1855
117,7436.5054
118,7374.7354
119,7313.805
120,7253.51
121,7193.869
122,7135.0625
123,7077.051
124,7019.876
125,6963.3857
126,6907.479
127,6852.1943
128,6797.521
129,6743.5806
130,6690.3506
131,6637.6963
132,6585.586
133,6534.195
134,6483.61
135,6433.728
136,6384.4204
137,6335.7393
138,6287.7056
139,6240.1074
140,6192.9
141,6146.142
142,6100.0176
143,6054.5483
144,6009.743
145,5965.5454
146,5921.8047
147,5878.447
148,5835.517
149,5793.0103
150,5751.083
151,5709.6436
152,5668.6196
153,5627.9844
154,5587.6436
155,5547.47
156,5507.449
157,5467.7954
158,5428.185
159,5388.943
160,5350.0815
161,5311.149
162,5272.332
163,5233.726
164,5195.288
165,5156.9927
166,5119.0483
167,5081.017
168,5042.748
169,5004.188
170,4965.592
171,4927.002
172,4888.1514
173,4849.007
174,4809.8364
175,4770.349
176,4730.5474
177,4690.553
178,4649.682
179,4608.264
180,4566.163
181,4523.147
182,4479.2173
183,4434.605
