epoch,train_loss
1,29414.465
2,29352.178
3,29290.326
4,29228.932
5,29167.969
6,29107.422
7,29047.291
8,28987.557
9,28928.174
10,28869.14
11,28810.45
12,28752.076
13,28694.018
14,28636.28
15,28578.86
16,28521.742
17,28464.926
18,28408.414
19,28352.203
20,28296.291
21,28240.66
22,28185.326
23,28130.258
24,28075.47
25,28020.945
26,27966.662
27,27912.63
28,27858.824
29,27805.242
30,27751.875
31,27698.672
32,27645.65
33,27592.773
34,27540.016
35,27487.371
36,27434.791
37,27382.254
38,27329.723
39,27277.174
40,27224.54
41,27171.822
42,27118.92
43,27065.838
44,27012.504
45,26958.879
46,26904.926
47,26850.578
48,26795.807
49,26740.566
50,26684.81
51,26628.521
52,26571.648
53,26514.176
54,26456.047
55,26397.264
56,26337.803
57,26277.643
58,26216.773
59,26155.174
60,26092.842
61,26029.791
62,25966.016
63,25901.51
64,25836.299
65,25770.377
66,25703.746
67,25636.402
68,25568.336
69,25499.512
70,25429.912
71,25359.482
72,25288.168
73,25215.906
74,25142.58
75,25068.168
76,24992.541
77,24915.654
78,24837.451
79,24757.877
80,24676.9
81,24594.494
82,24510.66
83,24425.38
84,24338.686
85,24250.58
86,24161.072
87,24070.191
88,23977.941
89,23884.336
90,23789.377
91,23693.08
92,23595.447
93,23496.492
94,23396.264
95,23294.79
96,23192.158
97,23088.46
98,22983.83
99,22878.41
100,22772.387
101,22665.916
102,22559.2
103,22452.434
104,22345.764
105,22239.332
106,22133.283
107,22027.686
108,21922.59
109,21818.049
110,21714.049
111,21610.629
112,21507.762
113,21405.443
114,21303.693
115,21202.492
116,21101.826
117,21001.678
118,20901.984
119,20802.69
120,20703.707
121,20604.953
122,20506.34
123,20407.81
124,20309.361
125,20210.97
126,20112.684
127,20014.584
128,19916.748
129,19819.281
130,19722.277
131,19625.83
132,19530.04
133,19434.963
134,19340.703
135,19247.35
136,19154.955
137,19063.602
138,18973.344
139,18884.197
140,18796.166
141,18709.246
142,18623.41
143,18538.635
144,18454.88
145,18372.172
146,18290.486
147,18209.828
148,18130.201
149,18051.615
150,17974.072
151,17897.598
152,17822.229
153,17747.99
154,17674.89
155,17602.982
156,17532.262
157,17462.729
158,17394.387
159,17327.219
160,17261.22
161,17196.36
162,17132.65
163,17070.041
164,17008.53
165,16948.088
166,16888.7
167,16830.34
168,16773.006
169,16716.688
170,16661.357
171,16606.992
172,16553.564
173,16501.062
174,16449.445
175,16398.69
176,16348.764
177,16299.639
178,16251.268
179,16203.636
180,16156.72
181,16110.473
182,16064.886
183,16019.928
184,15975.573
185,15931.797
186,15888.565
187,15845.865
188,15803.658
189,15761.917
190,15720.614
191,15679.716
192,15639.207
193,15599.043
194,15559.226
195,15519.705
196,15480.473
197,15441.502
198,15402.776
199,15364.263
200,15325.949
201,15287.811
202,15249.828
203,15211.987
204,15174.252
205,15136.633
206,15099.09
207,15061.611
208,15024.185
209,14986.81
210,14949.45
211,14912.105
212,14874.755
213,14837.401
214,14800.027
215,14762.63
216,14725.185
217,14687.701
218,14650.16
219,14612.571
220,14574.92
221,14537.213
222,14499.435
223,14461.599
224,14423.697
225,14385.73
226,14347.713
227,14309.644
228,14271.527
229,14233.379
230,14195.203
231,14157.014
232,14118.824
233,14080.643
234,14042.492
235,14004.401
236,13966.357
237,13928.41
238,13890.564
239,13852.846
240,13815.28
241,13777.885
242,13740.679
243,13703.698
244,13666.957
245,13630.477
246,13594.283
247,13558.39
248,13522.824
249,13487.604
250,13452.738
251,13418.247
252,13384.149
253,13350.453
254,13317.164
255,13284.293
256,13251.848
257,13219.831
258,13188.251
259,13157.1
260,13126.385
261,13096.095
262,13066.235
263,13036.799
264,13007.774
265,12979.167
266,12950.952
267,12923.148
268,12895.727
269,12868.688
270,12842.029
271,12815.735
272,12789.817
273,12764.246
274,12739.034
275,12714.18
276,12689.67
277,12665.503
278,12641.685
279,12618.21
280,12595.073
281,12572.284
282,12549.836
283,12527.734
284,12505.973
285,12484.554
286,12463.473
287,12442.734
288,12422.34
289,12402.28
290,12382.552
291,12363.161
292,12344.096
293,12325.354
294,12306.938
295,12288.83
296,12271.04
297,12253.555
298,12236.375
299,12219.487
300,12202.896
301,12186.582
302,12170.557
303,12154.808
304,12139.337
305,12124.131
306,12109.193
307,12094.52
308,12080.101
309,12065.939
310,12052.034
311,12038.368
312,12024.952
313,12011.78
314,11998.847
315,11986.144
316,11973.679
317,11961.4375
318,11949.423
319,11937.627
320,11926.052
321,11914.689
322,11903.541
323,11892.597
324,11881.858
325,11871.326
326,11860.991
327,11850.851
328,11840.905
329,11831.149
330,11821.579
331,11812.198
332,11803.002
333,11793.985
334,11785.142
335,11776.479
336,11767.988
337,11759.675
338,11751.517
339,11743.535
340,11735.714
341,11728.06
342,11720.554
343,11713.207
344,11706.021
345,11698.983
346,11692.098
347,11685.363
348,11678.7705
349,11672.32
350,11666.014
351,11659.848
352,11653.82
353,11647.93
354,11642.176
355,11636.547
356,11631.057
357,11625.683
358,11620.446
359,11615.331
360,11610.33
361,11605.46
362,11600.706
363,11596.067
364,11591.547
365,11587.142
366,11582.843
367,11578.655
368,11574.575
369,11570.603
370,11566.737
371,11562.969
372,11559.306
373,11555.744
374,11552.273
375,11548.901
376,11545.627
377,11542.443
378,11539.349
379,11536.348
380,11533.432
381,11530.6
382,11527.85
383,11525.185
384,11522.606
385,11520.1
386,11517.675
387,11515.326
388,11513.049
389,11510.847
390,11508.72
391,11506.653
392,11504.659
393,11502.73
394,11500.87
395,11499.075
396,11497.333
397,11495.659
398,11494.045
399,11492.4795
400,11490.98
401,11489.533
402,11488.132
403,11486.788
404,11485.494
405,11484.253
406,11483.053
407,11481.9
408,11480.792
409,11479.731
410,11478.712
411,11477.732
412,11476.79
413,11475.888
414,11475.026
415,11474.201
416,11473.405
417,11472.6455
418,11471.921
419,11471.227
420,11470.566
421,11469.927
422,11469.325
423,11468.746
424,11468.196
425,11467.666
426,11467.168
427,11466.689
428,11466.235
429,11465.798
430,11465.391
431,11464.997
432,11464.626
433,11464.271
434,11463.937
435,11463.616
436,11463.3125
437,11463.026
438,11462.759
439,11462.503
440,11462.262
441,11462.031
442,11461.812
443,11461.607
444,11461.414
445,11461.229
446,11461.057
447,11460.8955
448,11460.74
449,11460.596
450,11460.461
451,11460.335
452,11460.214
453,11460.102
454,11460.0
455,11459.898
456,11459.805
457,11459.72
458,11459.638
459,11459.5625
460,11459.492
461,11459.428
462,11459.366
463,11459.306
464,11459.253
465,11459.205
466,11459.158
467,11459.118
468,11459.078
469,11459.041
470,11459.003
471,11458.974
472,11458.942
473,11458.915
474,11458.889
475,11458.864
476,11458.845
477,11458.825
478,11458.808
479,11458.79
480,11458.771
481,11458.761
482,11458.745
483,11458.738
484,11458.726
485,11458.711
486,11458.707
487,11458.698
488,11458.691
489,11458.686
490,11458.681
491,11458.674
492,11458.666
493,11458.662
494,11458.655
495,11458.653
496,11458.651
497,11458.647
498,11458.642
499,11458.64
500,11458.64
