epoch,train_loss
1,37085.676
2,36763.47
3,36446.242
4,36134.043
5,35826.81
6,35524.582
7,35227.387
8,34935.25
9,34648.22
10,34366.31
11,34089.543
12,33817.926
13,33551.453
14,33290.164
15,33033.99
16,32782.957
17,32537.018
18,32296.145
19,32060.326
20,31829.498
21,31603.62
22,31382.627
23,31166.469
24,30955.062
25,30748.346
26,30546.215
27,30348.588
28,30155.375
29,29966.469
30,29781.766
31,29601.143
32,29424.49
33,29251.684
34,29082.615
35,28917.143
36,28755.117
37,28596.44
38,28440.967
39,28288.564
40,28139.111
41,27992.463
42,27848.492
43,27707.094
44,27568.12
45,27431.443
46,27296.973
47,27164.58
48,27034.17
49,26905.611
50,26778.82
51,26653.709
52,26530.19
53,26408.166
54,26287.562
55,26168.33
56,26050.385
57,25933.668
58,25818.137
59,25703.723
60,25590.402
61,25478.135
62,25366.877
63,25256.592
64,25147.283
65,25038.906
66,24931.445
67,24824.889
68,24719.232
69,24614.453
70,24510.549
71,24407.53
72,24305.36
73,24204.045
74,24103.586
75,24003.994
76,23905.246
77,23807.328
78,23710.275
79,23614.049
80,23518.66
81,23424.102
82,23330.361
83,23237.432
84,23145.307
85,23053.97
86,22963.404
87,22873.617
88,22784.58
89,22696.264
90,22608.678
91,22521.777
92,22435.55
93,22349.992
94,22265.06
95,22180.746
96,22097.023
97,22013.865
98,21931.254
99,21849.164
100,21767.578
101,21686.473
102,21605.832
103,21525.64
104,21445.871
105,21366.527
106,21287.584
107,21209.04
108,21130.883
109,21053.111
110,20975.734
111,20898.736
112,20822.139
113,20745.93
114,20670.14
115,20594.768
116,20519.828
117,20445.346
118,20371.334
119,20297.809
120,20224.791
121,20152.299
122,20080.35
123,20008.965
124,19938.172
125,19867.984
126,19798.404
127,19729.465
128,19661.176
129,19593.55
130,19526.605
131,19460.336
132,19394.758
133,19329.885
134,19265.695
135,19202.22
136,19139.457
137,19077.389
138,19016.03
139,18955.37
140,18895.408
141,18836.146
142,18777.566
143,18719.666
144,18662.443
145,18605.895
146,18550.002
147,18494.766
148,18440.178
149,18386.232
150,18332.914
151,18280.217
152,18228.145
153,18176.682
154,18125.83
155,18075.568
156,18025.908
157,17976.81
158,17928.314
159,17880.377
160,17833.012
161,17786.2
162,17739.951
163,17694.258
164,17649.092
165,17604.467
166,17560.375
167,17516.809
168,17473.75
169,17431.205
170,17389.172
171,17347.633
172,17306.572
173,17266.0
174,17225.904
175,17186.27
176,17147.088
177,17108.361
178,17070.066
179,17032.203
180,16994.756
181,16957.723
182,16921.078
183,16884.832
184,16848.955
185,16813.441
186,16778.281
187,16743.465
188,16708.973
189,16674.809
190,16640.943
191,16607.36
192,16574.06
193,16541.027
194,16508.242
195,16475.688
196,16443.363
197,16411.24
198,16379.313
199,16347.558
200,16315.96
201,16284.51
202,16253.196
203,16221.994
204,16190.883
205,16159.866
206,16128.912
207,16098.008
208,16067.152
209,16036.306
210,16005.471
211,15974.63
212,15943.765
213,15912.866
214,15881.916
215,15850.901
216,15819.81
217,15788.634
218,15757.3545
219,15725.968
220,15694.456
221,15662.807
222,15631.024
223,15599.085
224,15566.986
225,15534.725
226,15502.283
227,15469.66
228,15436.859
229,15403.865
230,15370.675
231,15337.292
232,15303.71
233,15269.92
234,15235.937
235,15201.754
236,15167.365
237,15132.793
238,15098.022
239,15063.059
240,15027.916
241,14992.59
242,14957.098
243,14921.438
244,14885.624
245,14849.659
246,14813.564
247,14777.334
248,14740.996
249,14704.55
250,14668.014
251,14631.4
252,14594.719
253,14557.994
254,14521.2295
255,14484.447
256,14447.655
257,14410.874
258,14374.123
259,14337.415
260,14300.759
261,14264.178
262,14227.69
263,14191.306
264,14155.05
265,14118.928
266,14082.959
267,14047.164
268,14011.554
269,13976.141
270,13940.9375
271,13905.967
272,13871.233
273,13836.751
274,13802.532
275,13768.589
276,13734.929
277,13701.572
278,13668.512
279,13635.764
280,13603.346
281,13571.248
282,13539.481
283,13508.055
284,13476.967
285,13446.231
286,13415.844
287,13385.803
288,13356.119
289,13326.788
290,13297.8125
291,13269.189
292,13240.924
293,13213.003
294,13185.438
295,13158.219
296,13131.347
297,13104.82
298,13078.637
299,13052.784
300,13027.2705
301,13002.085
302,12977.234
303,12952.702
304,12928.491
305,12904.598
306,12881.019
307,12857.748
308,12834.78
309,12812.115
310,12789.749
311,12767.683
312,12745.897
313,12724.402
314,12703.186
315,12682.246
316,12661.588
317,12641.196
318,12621.072
319,12601.203
320,12581.593
