epoch,train_loss
1,33263.152
2,33040.39
3,32821.96
4,32607.947
5,32398.395
6,32193.361
7,31992.889
8,31797.004
9,31605.682
10,31418.922
11,31236.645
12,31058.79
13,30885.24
14,30715.848
15,30550.475
16,30388.91
17,30230.986
18,30076.492
19,29925.258
20,29777.088
21,29631.854
22,29489.404
23,29349.611
24,29212.402
25,29077.65
26,28945.312
27,28815.299
28,28687.545
29,28561.977
30,28438.553
31,28317.209
32,28197.887
33,28080.54
34,27965.107
35,27851.543
36,27739.797
37,27629.814
38,27521.57
39,27415.0
40,27310.055
41,27206.707
42,27104.92
43,27004.645
44,26905.846
45,26808.488
46,26712.53
47,26617.94
48,26524.693
49,26432.754
50,26342.094
51,26252.658
52,26164.48
53,26077.473
54,25991.623
55,25906.906
56,25823.318
57,25740.799
58,25659.355
59,25578.938
60,25499.559
61,25421.164
62,25343.762
63,25267.338
64,25191.857
65,25117.32
66,25043.715
67,24971.023
68,24899.248
69,24828.383
70,24758.42
71,24689.346
72,24621.164
73,24553.86
74,24487.43
75,24421.865
76,24357.16
77,24293.299
78,24230.246
79,24168.012
80,24106.543
81,24045.84
82,23985.855
83,23926.578
84,23867.947
85,23809.94
86,23752.52
87,23695.635
88,23639.246
89,23583.328
90,23527.822
91,23472.693
92,23417.908
93,23363.44
94,23309.236
95,23255.271
96,23201.518
97,23147.96
98,23094.559
99,23041.303
100,22988.162
101,22935.129
102,22882.172
103,22829.28
104,22776.432
105,22723.607
106,22670.797
107,22617.969
108,22565.107
109,22512.182
110,22459.182
111,22406.086
112,22352.86
113,22299.494
114,22245.965
115,22192.242
116,22138.32
117,22084.18
118,22029.807
119,21975.174
120,21920.277
121,21865.117
122,21809.662
123,21753.932
124,21697.918
125,21641.613
126,21585.014
127,21528.121
128,21470.947
129,21413.494
130,21355.77
131,21297.783
132,21239.533
133,21181.045
134,21122.328
135,21063.393
136,21004.246
137,20944.918
138,20885.414
139,20825.75
140,20765.951
141,20706.018
142,20645.98
143,20585.855
144,20525.643
145,20465.387
146,20405.09
147,20344.771
148,20284.447
149,20224.145
150,20163.879
151,20103.662
152,20043.523
153,19983.47
154,19923.523
155,19863.717
156,19804.05
157,19744.549
158,19685.232
159,19626.107
160,19567.213
161,19508.54
162,19450.121
163,19391.967
164,19334.098
165,19276.533
166,19219.275
167,19162.352
168,19105.771
169,19049.553
170,18993.707
171,18938.246
172,18883.188
173,18828.535
174,18774.305
175,18720.518
176,18667.166
177,18614.283
178,18561.865
179,18509.916
180,18458.463
181,18407.504
182,18357.053
183,18307.11
184,18257.691
185,18208.797
186,18160.445
187,18112.627
188,18065.365
189,18018.662
190,17972.512
191,17926.93
192,17881.918
193,17837.488
194,17793.63
195,17750.365
196,17707.691
197,17665.592
198,17624.102
199,17583.195
200,17542.895
201,17503.197
