epoch,train_loss
1,37544.17
2,37139.383
3,36743.156
4,36355.523
5,35976.508
6,35606.1
7,35244.324
8,34891.11
9,34546.465
10,34210.316
11,33882.605
12,33563.277
13,33252.234
14,32949.39
15,32654.648
16,32367.895
17,32089.023
18,31817.873
19,31554.344
20,31298.29
21,31049.54
22,30807.982
23,30573.416
24,30345.72
25,30124.703
26,29910.213
27,29702.09
28,29500.133
29,29304.201
30,29114.094
31,28929.652
32,28750.697
33,28577.064
34,28408.582
35,28245.064
36,28086.36
37,27932.291
38,27782.707
39,27637.428
40,27496.299
41,27359.158
42,27225.879
43,27096.273
44,26970.232
45,26847.578
46,26728.203
47,26611.957
48,26498.707
49,26388.32
50,26280.695
51,26175.697
52,26073.219
53,25973.14
54,25875.363
55,25779.781
56,25686.299
57,25594.816
58,25505.246
59,25417.508
60,25331.518
61,25247.186
62,25164.455
63,25083.236
64,25003.469
65,24925.104
66,24848.049
67,24772.264
68,24697.693
69,24624.29
70,24551.996
71,24480.783
72,24410.578
73,24341.371
74,24273.113
75,24205.756
76,24139.287
77,24073.648
78,24008.846
79,23944.816
80,23881.559
81,23819.037
82,23757.23
83,23696.123
84,23635.686
85,23575.908
86,23516.771
87,23458.26
88,23400.365
89,23343.047
90,23286.314
91,23230.152
92,23174.557
93,23119.498
94,23064.979
95,23010.979
96,22957.494
97,22904.53
98,22852.04
99,22800.05
100,22748.537
101,22697.51
102,22646.95
103,22596.83
104,22547.178
105,22497.963
106,22449.19
107,22400.854
108,22352.938
109,22305.44
110,22258.361
111,22211.69
112,22165.422
113,22119.54
114,22074.053
115,22028.96
116,21984.236
117,21939.898
118,21895.918
119,21852.295
120,21809.053
121,21766.139
122,21723.584
123,21681.37
124,21639.502
125,21597.963
126,21556.75
127,21515.86
128,21475.27
129,21435.021
130,21395.076
131,21355.426
132,21316.078
133,21277.023
134,21238.264
135,21199.785
136,21161.59
137,21123.68
138,21086.041
139,21048.67
140,21011.568
141,20974.717
142,20938.137
143,20901.812
144,20865.734
145,20829.898
146,20794.324
147,20758.982
148,20723.88
149,20689.002
150,20654.379
151,20619.969
152,20585.787
153,20551.832
154,20518.096
155,20484.58
156,20451.291
157,20418.207
158,20385.338
159,20352.674
160,20320.223
161,20287.977
162,20255.943
163,20224.102
164,20192.469
165,20161.027
166,20129.79
167,20098.756
168,20067.904
169,20037.258
170,20006.803
171,19976.541
172,19946.469
173,19916.592
174,19886.906
175,19857.402
176,19828.09
177,19798.969
178,19770.041
179,19741.303
180,19712.742
181,19684.371
182,19656.191
183,19628.195
184,19600.385
185,19572.764
186,19545.34
187,19518.088
188,19491.025
189,19464.15
190,19437.469
191,19410.959
192,19384.646
193,19358.516
194,19332.57
195,19306.81
196,19281.244
197,19255.852
198,19230.654
199,19205.639
200,19180.805
201,19156.158
202,19131.697
203,19107.414
204,19083.316
205,19059.404
206,19035.676
207,19012.129
208,18988.766
209,18965.576
210,18942.578
211,18919.752
212,18897.107
213,18874.646
214,18852.367
215,18830.252
216,18808.324
217,18786.576
218,18764.996
219,18743.594
220,18722.377
221,18701.322
222,18680.443
223,18659.74
224,18639.209
225,18618.852
226,18598.662
227,18578.645
228,18558.795
229,18539.117
230,18519.611
231,18500.273
232,18481.1
233,18462.088
234,18443.252
235,18424.574
236,18406.064
237,18387.719
238,18369.54
239,18351.518
240,18333.66
241,18315.96
242,18298.426
243,18281.049
244,18263.83
245,18246.77
246,18229.87
247,18213.117
248,18196.527
249,18180.084
250,18163.803
251,18147.666
252,18131.68
253,18115.852
254,18100.154
255,18084.615
256,18069.22
257,18053.975
258,18038.865
259,18023.896
260,18009.074
261,17994.387
262,17979.83
263,17965.408
264,17951.125
265,17936.973
266,17922.941
267,17909.047
268,17895.268
269,17881.62
270,17868.092
271,17854.676
272,17841.387
273,17828.203
274,17815.143
275,17802.184
276,17789.334
277,17776.592
278,17763.95
279,17751.416
280,17738.979
281,17726.635
282,17714.383
283,17702.23
284,17690.164
285,17678.188
286,17666.283
287,17654.477
288,17642.734
289,17631.074
290,17619.496
291,17607.99
