epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,test_loss,test_accuracy
10.0,0.18341003358364105,0.9300000071525574,0.1036401018500328,0.9599999785423279,0.15178373456001282,0.9724137783050537
20.0,0.06658878177404404,0.9800000190734863,0.08163180947303772,0.9800000190734863,0.14885376393795013,0.9793103337287903
30.0,0.1696045994758606,0.949999988079071,0.06974665820598602,0.9800000190734863,0.15672804415225983,0.9793103337287903
40.0,0.037954650819301605,0.9800000190734863,0.06186728551983833,0.9800000190734863,0.15696026384830475,0.9793103337287903
50.0,0.026253869757056236,0.9900000095367432,0.054103951901197433,0.9800000190734863,0.15720148384571075,0.9793103337287903
60.0,0.04118030145764351,0.9700000286102295,0.050129905343055725,0.9800000190734863,0.15030686557292938,0.9793103337287903
70.0,0.01216057687997818,1.0,0.04175494238734245,0.9800000190734863,0.1577649861574173,0.9793103337287903
80.0,0.0083799222484231,1.0,0.04008059203624725,0.9800000190734863,0.15089592337608337,0.9793103337287903
90.0,0.041765566915273666,0.9700000286102295,0.03840135037899017,0.9800000190734863,0.14579997956752777,0.9724137783050537
100.0,0.04880299046635628,0.9700000286102295,0.03444184735417366,0.9800000190734863,0.15020225942134857,0.9724137783050537
110.0,0.019205274060368538,1.0,0.03197024017572403,0.9800000190734863,0.1539742797613144,0.9724137783050537
120.0,0.00847652554512024,1.0,0.03178473934531212,0.9800000190734863,0.15183241665363312,0.9724137783050537
130.0,0.034039560705423355,0.9900000095367432,0.03166268765926361,0.9800000190734863,0.15332910418510437,0.9724137783050537
140.0,0.03914029523730278,0.9900000095367432,0.03186844661831856,0.9800000190734863,0.1529363989830017,0.9724137783050537
150.0,0.03044309839606285,0.9900000095367432,0.031082743778824806,0.9800000190734863,0.15300048887729645,0.9724137783050537
160.0,0.008537907153367996,1.0,0.033453211188316345,0.9800000190734863,0.1507238745689392,0.9724137783050537
170.0,0.051452454179525375,0.9599999785423279,0.03472044691443443,0.9800000190734863,0.15320920944213867,0.9724137783050537
180.0,0.025521812960505486,0.9800000190734863,0.03294441103935242,0.9700000286102295,0.1579892635345459,0.9724137783050537
190.0,0.023561079055070877,0.9900000095367432,0.03589608147740364,0.9700000286102295,0.15248946845531464,0.9724137783050537
200.0,0.014204218052327633,1.0,0.035955797880887985,0.9700000286102295,0.1591411978006363,0.9724137783050537
210.0,0.015523823909461498,1.0,0.03929029777646065,0.9700000286102295,0.1549350619316101,0.9724137783050537
220.0,0.03766723722219467,0.9900000095367432,0.03787534311413765,0.9599999785423279,0.15780065953731537,0.9724137783050537
230.0,0.00797432940453291,1.0,0.041679445654153824,0.9700000286102295,0.15552257001399994,0.9724137783050537
240.0,0.02113574929535389,0.9800000190734863,0.0387374609708786,0.9599999785423279,0.16585850715637207,0.9724137783050537
250.0,0.0184500589966774,0.9900000095367432,0.03970882296562195,0.9599999785423279,0.1648159921169281,0.9724137783050537
260.0,0.013555251061916351,1.0,0.043263986706733704,0.9599999785423279,0.16136175394058228,0.9724137783050537
270.0,0.014788053929805756,0.9900000095367432,0.0417511947453022,0.9599999785423279,0.16857454180717468,0.9724137783050537
280.0,0.007256980985403061,1.0,0.041533924639225006,0.9599999785423279,0.17722444236278534,0.9724137783050537
290.0,0.014108525589108467,1.0,0.04436478018760681,0.9599999785423279,0.16996444761753082,0.9724137783050537
300.0,0.006628878880292177,1.0,0.046191826462745667,0.9599999785423279,0.16854500770568848,0.9724137783050537
310.0,0.013247367925941944,1.0,0.04730207845568657,0.9599999785423279,0.16875283420085907,0.9724137783050537
320.0,0.007278759498149157,1.0,0.04713084176182747,0.9599999785423279,0.1741236001253128,0.9724137783050537
330.0,0.004886831156909466,1.0,0.04640043154358864,0.9599999785423279,0.178086519241333,0.9655172228813171
340.0,0.012455570511519909,0.9900000095367432,0.04694719612598419,0.9599999785423279,0.18018801510334015,0.9724137783050537
350.0,0.0023818807676434517,1.0,0.0486324205994606,0.9700000286102295,0.1906859576702118,0.9724137783050537
360.0,0.02215118706226349,0.9900000095367432,0.04985682666301727,0.9599999785423279,0.1810465157032013,0.9655172228813171
370.0,0.018309008330106735,1.0,0.049808621406555176,0.9599999785423279,0.1850365251302719,0.9655172228813171
380.0,0.010460820980370045,1.0,0.05127337947487831,0.9599999785423279,0.1855757087469101,0.9655172228813171
390.0,0.011132551357150078,1.0,0.052261218428611755,0.9599999785423279,0.18602533638477325,0.9655172228813171
400.0,0.025370026007294655,0.9800000190734863,0.0527251772582531,0.9599999785423279,0.1887599378824234,0.9655172228813171
410.0,0.006104957312345505,1.0,0.0547211728990078,0.9599999785423279,0.18590113520622253,0.9655172228813171
420.0,0.00913960300385952,1.0,0.05474250018596649,0.9599999785423279,0.18956315517425537,0.9655172228813171
430.0,0.008920273743569851,1.0,0.0554879792034626,0.9599999785423279,0.19203674793243408,0.9655172228813171
440.0,0.0013195208739489317,1.0,0.05539415776729584,0.9599999785423279,0.19762881100177765,0.9655172228813171
450.0,0.005936233326792717,1.0,0.057962045073509216,0.9599999785423279,0.19314509630203247,0.9655172228813171
460.0,0.014691664837300777,0.9900000095367432,0.05644131079316139,0.9700000286102295,0.203238382935524,0.9655172228813171
470.0,0.01652832329273224,0.9900000095367432,0.05992354080080986,0.9599999785423279,0.19489429891109467,0.9655172228813171
480.0,0.011582239530980587,1.0,0.06028349697589874,0.9599999785423279,0.19648417830467224,0.9655172228813171
490.0,0.01755720004439354,1.0,0.058877043426036835,0.9700000286102295,0.2083308845758438,0.9655172228813171
500.0,0.0026107397861778736,1.0,0.06047486141324043,0.9599999785423279,0.20423558354377747,0.9655172228813171
510.0,0.003898859256878495,1.0,0.06201961636543274,0.9599999785423279,0.20210888981819153,0.9655172228813171
520.0,0.010228794999420643,1.0,0.06097529083490372,0.9599999785423279,0.20755170285701752,0.9655172228813171
530.0,0.020911822095513344,0.9900000095367432,0.061259202659130096,0.9700000286102295,0.2100221812725067,0.9655172228813171
540.0,0.004304338246583939,1.0,0.06241156905889511,0.9599999785423279,0.2111653983592987,0.9655172228813171
550.0,0.01311651710420847,0.9900000095367432,0.06456616520881653,0.9599999785423279,0.21103140711784363,0.9655172228813171
560.0,0.004219680558890104,1.0,0.06756594032049179,0.9599999785423279,0.20616862177848816,0.9655172228813171
570.0,0.012735161930322647,1.0,0.06539246439933777,0.9599999785423279,0.2138584852218628,0.9655172228813171
580.0,0.0012048392090946436,1.0,0.06558167189359665,0.9599999785423279,0.21710646152496338,0.9655172228813171
590.0,0.01188615895807743,1.0,0.06554128229618073,0.9700000286102295,0.2212040275335312,0.9724137783050537
600.0,0.0032831858843564987,1.0,0.06768793612718582,0.9599999785423279,0.21769291162490845,0.9655172228813171
610.0,0.003898229915648699,1.0,0.06724806874990463,0.9700000286102295,0.2252497375011444,0.9724137783050537
620.0,0.005567988846451044,1.0,0.06697838753461838,0.9700000286102295,0.22977794706821442,0.9724137783050537
630.0,0.0026823487132787704,1.0,0.0690368115901947,0.9700000286102295,0.2254088819026947,0.9655172228813171
640.0,0.0011830952716991305,1.0,0.07019659876823425,0.9599999785423279,0.2245059311389923,0.9655172228813171
650.0,0.008343973197042942,0.9900000095367432,0.06913752853870392,0.9700000286102295,0.23421770334243774,0.9724137783050537
660.0,0.009957780130207539,1.0,0.07047827541828156,0.9700000286102295,0.232139453291893,0.9724137783050537
